	2pg	pep
0	4.19799652671e-05	0.000217876019683
1	4.18274148485e-05	0.00021708428302
2	4.15687962257e-05	0.000215742052397
3	4.1724094483e-05	0.000216548050338
4	4.21596769208e-05	0.000218808723089
5	4.18257414889e-05	0.000217075598189
6	4.16699722515e-05	0.000216267155928
7	4.25415527083e-05	0.000220790658343
8	4.16586129898e-05	0.000216208201308
9	4.19866730942e-05	0.000217910833312
10	4.2204937247e-05	0.000219043624169
11	4.14966815695e-05	0.000215367777064
12	4.16017332766e-05	0.000215912995712
13	4.16741963713e-05	0.000216289079085
14	4.18974372418e-05	0.000217447699271
15	4.17571199017e-05	0.00021671945237
16	4.18619353113e-05	0.000217263444211
17	4.20293437725e-05	0.000218132294037
18	4.25770258202e-05	0.000220974763858
19	4.1769503977e-05	0.000216783725641
20	4.23139115167e-05	0.000219609200583
21	4.1778266794e-05	0.000216829204594
22	4.14912132914e-05	0.000215339396939
23	4.1722632234e-05	0.000216540461253
24	4.20675115643e-05	0.000218330384881
25	4.22429647015e-05	0.000219240986776
26	4.15392777878e-05	0.000215588851701
27	4.2051953821e-05	0.000218249640291
28	4.15949555193e-05	0.000215877819158
29	4.27913471797e-05	0.000222087091523
30	4.18584073593e-05	0.00021724513415
31	4.17621021456e-05	0.000216745310107
32	4.16232958797e-05	0.000216024905613
33	4.20413908935e-05	0.00021819481859
34	4.18689980655e-05	0.000217300099833
35	4.18328992786e-05	0.000217112747215
36	4.18644759951e-05	0.00021727663045
37	4.17187774363e-05	0.000216520454835
38	4.17216773962e-05	0.00021653550564
39	4.16694913905e-05	0.000216264660295
40	4.16820309845e-05	0.000216329740816
41	4.17059484182e-05	0.000216453872239
42	4.17575730233e-05	0.000216721803924
43	4.23691346944e-05	0.000219895808867
44	4.23985725565e-05	0.000220048591432
45	4.17167779925e-05	0.00021651007769
46	4.1747048216e-05	0.000216667180157
47	4.20770016304e-05	0.000218379638428
48	4.26226079945e-05	0.000221211335306
49	4.18287573084e-05	0.000217091250346
50	4.18813630428e-05	0.000217364274128
51	4.18542649641e-05	0.000217223635099
52	4.19680722045e-05	0.00021781429469
53	4.22519992815e-05	0.000219287876272
54	4.17604179124e-05	0.000216736568941
55	4.17684621905e-05	0.000216778318712
56	4.15560194873e-05	0.000215675741216
57	4.17363347729e-05	0.00021661157742
58	4.17555351696e-05	0.000216711227431
59	4.1484868598e-05	0.000215306467907
60	4.21510304108e-05	0.000218763847813
61	4.1565424256e-05	0.000215724551923
62	4.22236162014e-05	0.000219140568081
63	4.1592078391e-05	0.000215862886719
64	4.16754001593e-05	0.000216295326775
65	4.17049008705e-05	0.000216448435479
66	4.18233214814e-05	0.000217063038444
67	4.25423967697e-05	0.000220795039078
68	4.2041383012e-05	0.000218194777725
69	4.15890176796e-05	0.000215847001734
70	4.1728243154e-05	0.00021656958191
71	4.1817496851e-05	0.000217032808601
72	4.17732244497e-05	0.000216803034695
73	4.189687036e-05	0.000217444757117
74	4.17058504249e-05	0.000216453363644
75	4.20175914352e-05	0.000218071299449
76	4.16681055719e-05	0.000216257467849
77	4.17786534807e-05	0.000216831211483
78	4.16979624372e-05	0.000216412424982
79	4.18961569852e-05	0.000217441054697
80	4.22724780674e-05	0.000219394161082
81	4.15701197069e-05	0.000215748921189
82	4.19943427585e-05	0.000217950638832
83	4.17844763539e-05	0.000216861432183
84	4.17324738171e-05	0.000216591539047
85	4.17202215697e-05	0.000216527949837
86	4.21047269063e-05	0.000218523532516
87	4.16000505769e-05	0.00021590426235
88	4.20992321135e-05	0.000218495014572
89	4.179487431e-05	0.000216915397558
90	4.15777264069e-05	0.000215788399955
91	4.16956451713e-05	0.000216400398418
92	4.15222512197e-05	0.000215500483938
93	4.21538716302e-05	0.000218778593685
94	4.17717697808e-05	0.000216795485085
95	4.16196584345e-05	0.00021600602712
96	4.16393777029e-05	0.000216108370244
97	4.17698383866e-05	0.000216785461134
98	4.19228627653e-05	0.000217579657679
99	4.24853923392e-05	0.000220499186041
