frame	deltaG
1	-13.1591
2	-22.7353
3	-5.3399
4	-20.1682
5	-23.4335
6	16.3825
7	-13.0563
8	-28.3059
9	-9.9084
10	-6.7696
11	-10.5072
12	-1.3883
13	2.5905
14	17.9746
15	-22.1198
16	12.2472
17	-3.2579
18	5.5119
19	3.3602
20	7.042
21	19.3806
22	8.0774
23	4.1061
24	-1.1204
25	-10.6586
26	-7.8829
27	-10.5383
28	-0.4327
29	-1.4565
30	8.4435
31	1.9991
32	11.2569
33	14.6074
34	5.6848
35	11.842
36	1.7477
37	-0.6284
38	17.733
39	9.4073
40	15.8279
41	21.4075
42	0.6511
43	3.9766
44	13.9977
45	-13.3783
46	4.9449
47	10.1516
48	0.6325
49	0.0286
50	5.5026
51	15.136
52	10.4904
53	5.1869
54	20.8307
55	8.4367
56	20.1082
57	9.6118
58	8.9628
59	9.4113
60	2.4268
61	4.9106
62	8.3271
63	-5.795
64	18.4261
65	-10.3492
66	20.6791
67	17.5262
68	11.0649
69	9.5175
70	-2.9564
71	-0.9041
72	2.0647
73	8.64
74	1.3836
75	12.7187
76	1.1787
77	0.0982
78	22.1062
79	8.912
80	-5.9774
81	-16.3194
82	-13.8863
83	3.1575
84	-2.9697
85	6.3351
86	-0.7053
87	13.3104
88	12.9831
89	17.2946
90	1.9922
91	17.6348
92	-2.237
93	-23.58
94	-11.7463
95	-40.0479
96	-1.589
97	3.2517
98	-7.9624
99	-7.2095
100	-16.2763
101	-12.8473
102	-17.0874
103	-16.6544
104	-16.8172
105	-12.8342
106	-6.7626
107	-6.1007
108	-2.5163
109	-7.0917
110	-10.426
111	-8.5579
112	-22.193
113	-20.0276
114	-28.338
115	-14.0519
116	-19.5552
117	-32.8415
118	-23.0626
119	-15.1997
120	-29.5934
121	-21.3829
122	-34.7941
123	-13.087
124	-34.9402
125	-17.4286
126	-29.4779
127	-38.4322
128	-37.1849
129	-32.612
130	-15.4529
131	-13.3609
132	-38.9818
133	-39.8088
134	-39.6007
135	-34.6595
136	-35.1874
137	-15.876
138	-18.3538
139	-32.8022
140	-32.5124
141	-34.3633
142	-28.4417
143	-23.5686
144	-35.8543
145	-27.331
146	-33.2955
147	-28.8187
148	-23.8003
149	-25.4391
150	-30.7991
151	-20.8282
152	-24.5938
153	-22.4468
154	-37.0297
155	-23.258
156	-31.7612
157	-23.0497
158	-36.4548
159	-29.1362
160	-28.1688
161	-20.5263
162	-34.498
163	-22.6502
164	-20.4895
165	-27.8922
166	-37.75
167	-28.3735
168	-29.4762
169	-25.6916
170	-17.4856
171	-28.3425
172	-24.7578
173	-21.0921
174	-19.6559
175	-28.7176
176	-23.1168
177	-28.3908
178	-38.1013
179	-29.4538
180	-22.0781
181	-44.1188
182	-31.7599
183	-27.8952
184	-38.2633
185	-32.8984
186	-40.7455
187	-30.0264
188	-34.7218
189	-38.9063
190	-28.5871
191	-22.4134
192	-35.4346
193	-26.4164
194	-31.869
195	-27.9966
196	-32.4372
197	-35.3558
198	-41.4944
199	-31.0492
200	-33.4445
201	-37.4669
202	-24.7227
203	-30.6617
204	-28.3676
205	-40.6811
206	-33.3249
207	-37.0432
208	-29.5101
209	-37.9078
210	-32.608
211	-28.203
212	-25.5766
213	-32.6981
214	-38.5552
215	-39.9607
216	-24.2267
217	-30.9431
218	-20.9894
219	-34.1262
220	-23.6879
221	-30.01
222	-34.8274
223	-14.4847
224	-25.1634
225	-26.1559
226	-13.0155
227	-31.1915
228	-18.1405
229	-30.6048
230	-22.1604
231	-33.5086
232	-31.0274
233	-27.6844
234	-33.9455
235	-36.4705
236	-24.402
237	-28.6503
238	-20.3807
239	-25.1045
240	-22.9027
241	-39.0514
242	-35.8474
243	-24.1052
244	-39.1905
245	-25.4005
246	-34.8931
247	-17.6994
248	-24.8842
249	-32.6066
250	-39.0837
251	-11.5542
252	-15.3897
253	-15.9795
254	-14.3426
255	4.3529
256	-28.8672
257	-22.6033
258	-15.5124
259	3.6487
260	-15.3619
261	-1.317
262	-6.8345
263	-26.1705
264	-19.8214
265	-16.0643
266	-26.5912
267	-19.1515
268	-18.0808
269	-17.418
270	-17.1522
271	2.9682
272	-26.2629
273	-10.3859
274	-14.1127
275	-13.3391
276	-15.389
277	-17.6008
278	-12.871
279	-14.1186
280	-22.8134
281	-10.0987
282	-18.1387
283	-1.6546
284	-17.7545
285	-4.9718
286	-13.6181
287	-14.9746
288	-27.2222
289	-23.0879
290	-22.7573
291	-15.13
292	-12.3849
293	1.6915
294	-4.7993
295	6.7338
296	-8.6505
297	-3.4597
298	-7.3656
299	2.3471
300	-2.4398
301	9.0704
302	-6.0645
303	-4.9926
304	6.9971
305	3.9784
306	12.4458
307	-2.6048
308	5.9253
309	3.3177
310	5.2239
311	-2.8459
312	11.0596
313	-5.5687
314	-12.9668
315	1.4474
316	-9.8348
317	-13.8863
318	-26.5091
319	-3.854
320	-4.1084
321	-9.1867
322	-4.0861
323	-2.6887
324	4.5035
325	-13.0401
326	0.3306
327	3.5332
328	-6.739
329	4.8234
330	-3.9903
331	-7.5428
332	-12.368
333	-17.6789
334	-5.7533
335	-9.5584
336	-1.5843
337	4.147
338	-11.731
339	-9.4492
340	15.2022
341	-12.9764
342	-1.0709
343	1.0345
344	-0.1633
345	-19.6394
346	-17.0652
347	-19.2116
348	-22.7453
349	-27.6113
350	-18.5507
351	-19.1005
352	-10.2484
353	-27.9147
354	-13.2186
355	-20.6012
356	-17.9765
357	-20.8303
358	-19.064
359	-28.4234
360	-19.6749
361	-20.0315
362	-24.176
363	-14.8748
364	-27.1743
365	-22.6283
366	-22.7757
367	-21.4959
368	-17.018
369	-2.1052
370	-21.6174
371	10.6207
372	-14.7908
373	-17.9937
374	-15.4386
375	-8.2777
376	-11.2506
377	-23.8174
378	-7.1902
379	-15.7833
380	-20.014
381	-20.8985
382	-15.8751
383	2.5182
384	-4.8559
385	-11.3554
386	-26.6217
387	-8.8169
388	-29.4916
389	-28.7572
390	-8.522
391	-19.9826
392	-23.8084
393	-32.7608
394	-19.4678
395	-0.2134
396	-21.0193
397	-18.4627
398	-13.2111
399	-22.3406
400	-22.8425
401	-12.7237
402	-10.7386
403	-28.667
404	-27.4426
405	-0.347
406	-11.0633
407	2.728
408	-7.0463
409	-0.8433
410	0.5742
411	-0.9686
412	-7.7937
413	-5.905
414	-11.3956
415	-8.1419
416	-15.4778
417	-23.469
418	-7.9792
419	-13.1137
420	-12.1569
421	-2.5217
422	2.2209
423	-12.4762
424	-13.8776
425	-0.6509
426	-0.0009
427	-8.022
428	11.5204
429	24.3396
430	12.5339
431	11.635
432	16.4938
433	27.5708
434	28.0187
435	34.0657
436	16.6973
437	10.7389
438	7.5964
439	-8.5077
440	-22.7733
441	-28.678
442	-14.9266
443	-29.6833
444	-23.2606
445	-16.7894
446	-29.4678
447	-21.8644
448	-16.2709
449	-23.0747
450	-16.0242
451	-19.2337
452	-23.9086
453	-16.8945
454	-26.5152
455	-13.036
456	-18.7056
457	-14.5558
458	-22.2637
459	-27.7903
460	-18.0072
461	-30.6883
462	-15.5451
463	-18.4685
464	-21.9586
465	-23.8668
466	-27.6295
467	-13.9644
468	-7.074
469	-19.0337
470	-8.3233
471	-27.6524
472	-18.6346
473	-12.7116
474	-11.1822
475	-23.7216
476	-25.9654
477	-20.8891
478	-15.3439
479	-22.0031
480	-18.7405
481	-12.4655
482	-26.6606
483	-20.3426
484	-22.6878
485	-7.9095
486	-23.3132
487	-14.8507
488	-29.6628
489	-16.8858
490	-14.3323
491	-22.7237
492	-14.498
493	-10.8507
494	-14.6389
495	-24.5129
496	-10.7975
497	-19.0227
498	4.1822
499	-6.3164
500	-5.1522
501	-13.7692294
503	15.1727853475
