	13dpg	g3p	nad	nadh	pi
0	0.00023003892064	0.00244777604594	0.0238623492768	5.17437961888e-05	0.000117082285933
1	0.000229020470312	0.00244775417707	0.023861647429	5.16560117352e-05	0.00011710369515
2	0.000229599848668	0.00244800863459	0.0238634022875	5.18337906087e-05	0.000116849591754
3	0.000233504979124	0.00244791122546	0.0238635539879	5.21135626562e-05	0.000116947277844
4	0.000232682181822	0.00244768305165	0.0238634155584	5.20524297635e-05	0.000117174578099
5	0.000232141329033	0.00244702627238	0.0238636842712	5.196100404e-05	0.000117831456542
6	0.000232244447766	0.00244752539945	0.0238634736282	5.20556661529e-05	0.000117332014395
7	0.000231756304287	0.00244750746944	0.0238634903943	5.18715774464e-05	0.000117350801754
8	0.000229673710609	0.00244795956499	0.0238633569482	5.16182513642e-05	0.00011689880262
9	0.000232337722734	0.00244730899046	0.023863632994	5.20641694904e-05	0.000117549085691
10	0.000229007957899	0.00244833356724	0.0238621732402	5.17133419628e-05	0.000116524933709
11	0.000228743435671	0.00244790077593	0.0238631101892	5.15880789923e-05	0.000116957076998
12	0.000233695935536	0.00244731339315	0.0238635256307	5.20890583041e-05	0.000117545230039
13	0.000229831761846	0.00244822131718	0.0238633900511	5.19134934495e-05	0.000116637176795
14	0.000229051953438	0.00244813271225	0.0238633110476	5.1705380019e-05	0.000116725497568
15	0.000232127060327	0.00244731843481	0.0238634817057	5.19107824535e-05	0.00011753941666
16	0.000230703460095	0.00244803860336	0.023862835931	5.1831318717e-05	0.000116818173658
17	0.000232056382032	0.00244736666971	0.0238632765312	5.19843228033e-05	0.000117490937775
18	0.000228804966129	0.00244792572284	0.0238633126173	5.14946015024e-05	0.000116932717176
19	0.000231572715388	0.00244776746943	0.0238633877572	5.18748307243e-05	0.000117090116278
20	0.000230990899951	0.00244833513214	0.023863383143	5.17852293653e-05	0.000116523369318
21	0.00023171137114	0.0024481667368	0.0238633847783	5.20387290179e-05	0.00011669178345
22	0.000233450850852	0.00244764929444	0.0238634067468	5.21003471975e-05	0.00011720880315
23	0.000230724496504	0.00244784042696	0.0238627738479	5.1804872883e-05	0.000117018047552
