	13dpg	g3p	nad	nadh	pi
0	0.000264976170676	0.00248499194057	0.0238981760898	1.64980541991e-05	7.98855143812e-05
1	0.000264011454249	0.00248407422984	0.0238965627582	1.64991168716e-05	8.0790898399e-05
2	0.000264707732936	0.00248530660793	0.0238997613362	1.64957985645e-05	7.95661357639e-05
3	0.000269639789743	0.00248537299421	0.0238999240812	1.64995151279e-05	7.95025657646e-05
4	0.000268617728863	0.00248493713975	0.0238996023662	1.64993561237e-05	7.99329109324e-05
5	0.000267138902865	0.0024843571619	0.023899816295	1.6499891018e-05	8.05192593594e-05
6	0.00026815471678	0.00248523380266	0.0238997149827	1.64994730913e-05	7.96332052882e-05
7	0.000267309343074	0.00248472318752	0.023899727659	1.64991421048e-05	8.01463023894e-05
8	0.000264035192707	0.00248544061488	0.0238995625869	1.64981362846e-05	7.94373841844e-05
9	0.000268177761465	0.00248486082913	0.0238996416895	1.64993948639e-05	8.00037853915e-05
10	0.000263708588858	0.00248483393987	0.0238976271897	1.64909952303e-05	8.0028388692e-05
11	0.000262918035068	0.00248377949547	0.0238985529462	1.64986888895e-05	8.10888871662e-05
12	0.000269781226605	0.00248439283903	0.0238998935501	1.64994970632e-05	8.04832849721e-05
13	0.000265916034968	0.0024847363694	0.0238995304373	1.64956225073e-05	8.01407102789e-05
14	0.000264463190976	0.00248552808492	0.0238990322831	1.6495188016e-05	7.93500203722e-05
15	0.000268256667677	0.00248488989599	0.0238998000717	1.64998020552e-05	7.99874155481e-05
16	0.000266199189274	0.00248417578421	0.0238984313681	1.64974823482e-05	8.07002685653e-05
17	0.000267142644836	0.00248446500658	0.0238994950251	1.64997567757e-05	8.04114352094e-05
18	0.000262903874044	0.00248470980203	0.0238987028705	1.649725701e-05	8.01592431736e-05
19	0.000266529685634	0.00248458627079	0.0238994446929	1.64967383434e-05	8.02905868971e-05
20	0.000266599810791	0.00248467908553	0.0238997887257	1.64950414536e-05	8.01977918735e-05
21	0.000267945809469	0.00248693782756	0.0238998414849	1.6498957814e-05	7.79351526243e-05
22	0.000269154605967	0.00248466785497	0.0238995785648	1.64987347855e-05	8.02090414985e-05
23	0.000266135613033	0.00248477299825	0.0238985948246	1.64992897059e-05	8.00907103265e-05
24	0.00026726142055	0.00248404633547	0.0238994157387	1.64994185647e-05	8.08296178474e-05
25	0.000266631926732	0.00248570526358	0.0238997608543	1.64974332872e-05	7.91658193035e-05
26	0.000266219523582	0.00248481678049	0.023899524632	1.64974664625e-05	8.00603996729e-05
27	0.000265353296516	0.0024847500684	0.0238972681012	1.64991760523e-05	8.01270327079e-05
28	0.000268321387861	0.00248538237983	0.0238995625043	1.64994727921e-05	7.94955566162e-05
29	0.00026476765992	0.00248592336512	0.0238995233207	1.64937735322e-05	7.8953677232e-05
30	0.000266914053441	0.00248488423683	0.023898535484	1.64997090491e-05	7.99874797953e-05
31	0.000267158753431	0.0024848344133	0.0238997208814	1.64985744143e-05	8.00430000412e-05
32	0.000266630470106	0.00248425499369	0.0238985761883	1.64990140074e-05	8.0608090143e-05
33	0.000267369443742	0.00248449687575	0.023899736785	1.64991238324e-05	8.03776967798e-05
