	13dpg	g3p	nad	nadh	pi
0	0.000270315942961	0.00248870699729	0.0238997030326	1.64751466396e-05	7.61634630802e-05
1	0.000268466779912	0.00248902669969	0.0238988841506	1.51638137849e-05	7.58513755616e-05
2	0.000268473408722	0.00248722722078	0.0238993601977	1.62235205102e-05	7.76467885302e-05
3	0.000270072672581	0.00248913640886	0.0238996922959	1.64538845725e-05	7.57432392715e-05
4	0.000267384052257	0.00248863936217	0.0238993808716	1.6368711079e-05	7.62362068382e-05
5	0.000268116386186	0.00248880932944	0.0238990076684	1.58950356197e-05	7.60520094786e-05
6	0.000266492010014	0.00248959169606	0.0238981747758	1.62251393257e-05	7.52826540845e-05
7	0.000267396845004	0.00248675254752	0.0238991757047	1.6493195123e-05	7.81265348778e-05
8	0.000269306678442	0.0024894752092	0.0238991621693	1.62923400094e-05	7.53968855104e-05
9	0.000268684800227	0.00248991482337	0.0238986468478	1.55253070447e-05	7.49616304435e-05
10	0.000268569411656	0.00248840648118	0.0238997491409	1.5671229314e-05	7.64581381141e-05
11	0.000268043214441	0.0024885239856	0.0238984753064	1.6000681826e-05	7.63523568596e-05
12	0.000268486041198	0.00248942479334	0.0238988059906	1.63489638017e-05	7.54444644817e-05
13	0.000268812368216	0.00248981565769	0.0238997328951	1.6025172688e-05	7.50634887292e-05
14	0.000268822220462	0.00248799076743	0.0238996631666	1.64165900532e-05	7.68884614419e-05
15	0.000269373602622	0.00248828966273	0.0238990163143	1.64750518897e-05	7.65874733789e-05
16	0.000268715089959	0.00248781937908	0.0238996858768	1.63217023074e-05	7.70445961973e-05
17	0.0002682938349	0.00248858881652	0.0238992283086	1.63419392283e-05	7.62842410286e-05
18	0.000267488698167	0.00248820862335	0.0238995917823	1.64975454682e-05	7.66643114695e-05
19	0.000268344356608	0.00248905723511	0.0238987792692	1.63387242582e-05	7.58153205779e-05
20	0.000269997477013	0.00248984876877	0.0238997307646	1.63650685516e-05	7.50312626684e-05
21	0.000268790763813	0.00248769951251	0.0238994818187	1.64127654525e-05	7.71786319216e-05
22	0.000269531016266	0.00248984037283	0.0238993968401	1.64419177526e-05	7.50388593758e-05
23	0.000268567984993	0.00248790651119	0.0238984109288	1.64561930708e-05	7.69726706139e-05
24	0.00026739797972	0.00248958983238	0.023898395165	1.64380030644e-05	7.52876329082e-05
25	0.00026776412736	0.00248714550014	0.0238976257187	1.64416410945e-05	7.77300224473e-05
26	0.000267136220762	0.00248917121249	0.023898917833	1.62277709693e-05	7.57070537102e-05
