frame	deltaG
1	-38.4111
2	-28.6328
3	-54.6852
4	-42.1767
5	-49.7063
6	-50.5562
7	-61.4574
8	-64.8329
9	-59.2327
10	-57.6328
11	-45.2312
12	-38.5099
13	-54.7025
14	-52.7057
15	-61.9786
16	-35.2238
17	-39.6369
18	-27.6499
19	-35.8786
20	-39.1674
21	-36.5551
22	-43.1932
23	-36.9048
24	-49.4144
25	-34.2763
26	-39.9286
27	-52.0316
28	-37.4101
29	-45.9574
30	-30.2475
31	-47.3728
32	-46.1999
33	-45.8014
34	-34.2588
35	-42.1649
36	-45.964
37	-20.2652
38	-32.3249
39	-41.9622
40	-29.678
41	-40.0825
42	-40.0882
43	-32.0124
44	-48.5301
45	-33.7172
46	-34.039
47	-48.5913
48	-36.9616
49	-36.9817
50	-57.1123
51	-58.4308
52	-48.2273
53	-60.4192
54	-55.5748
55	-47.4349
56	-49.5257
57	-69.7965
58	-60.1716
59	-69.9202
60	-60.7917
61	-51.224
62	-45.291
63	-37.7178
64	-40.7569
65	-63.6388
66	-59.2115
67	-63.9198
68	-67.9609
69	-63.0324
70	-61.0593
71	-50.1386
72	-44.9774
73	-39.0168
74	-62.4836
75	-52.7145
76	-54.332
77	-58.0914
78	-43.8187
79	-50.2177
80	-67.1302
81	-57.0014
82	-25.6322
83	-30.6873
84	-32.2708
85	-56.9667
86	-50.4801
87	-52.8901
88	-58.929
89	-42.207
90	-47.8199
91	-74.835
92	-44.0327
93	-57.8209
94	-54.387
95	-65.2609
96	-51.1381
97	-52.9254
98	-60.3382
99	-52.6104
100	-53.2856
101	-69.5248
102	-65.4126
103	-70.1143
104	-38.8956
105	-60.2054
106	-51.0343
107	-51.2005
108	-43.2213
109	-37.0871
110	-63.5203
111	-61.9025
112	-43.4077
113	-46.1737
114	-51.0982
115	-65.4155
116	-60.5762
117	-58.5521
118	-61.1255
119	-57.8701
120	-59.6965
121	-45.9127
122	-62.6736
123	-50.2475
124	-34.4496
125	-38.8501
126	-43.6486
127	-45.3373
128	-46.3745
129	-54.7485
130	-47.3258
131	-39.4406
132	-59.8399
133	-48.565
134	-49.1837
135	-22.986
136	-21.3659
137	-38.2803
138	-51.3934
139	-36.1863
140	-39.4856
141	-48.63507
143	11.535295438
