frame	deltaG
1	-31.7945
2	-53.0363
3	-60.8162
4	-50.7123
5	-51.3685
6	-55.6873
7	-52.0208
8	-55.7494
9	-49.4841
10	-30.3675
11	-40.4519
12	-43.4165
13	-48.4436
14	-49.0339
15	-53.6248
16	-51.8209
17	-64.2086
18	-67.4701
19	-56.4039
20	-66.7038
21	-66.0871
22	-58.7312
23	-77.8615
24	-61.0165
25	-75.6066
26	-74.8666
27	-84.4214
28	-78.6903
29	-64.3964
30	-88.9074
31	-83.1645
32	-70.6462
33	-57.6104
34	-69.1514
35	-63.6935
36	-77.4331
37	-75.43
38	-84.9956
39	-86.21
40	-73.7235
41	-73.0362
42	-54.8189
43	-68.4154
44	-78.8442
45	-76.8141
46	-67.3789
47	-82.9285
48	-76.7891
49	-74.5271
50	-38.2784
51	-69.9233
52	-64.8484
53	-77.24
54	-76.8083
55	-76.7772
56	-62.8539
57	-74.9994
58	-77.7147
59	-77.2321
60	-82.63
61	-84.0468
62	-69.7445
63	-71.6336
64	-78.5881
65	-70.2335
66	-78.5711
67	-72.3519
68	-72.1222
69	-49.5303
70	-42.6859
71	-53.3632
72	-54.903
73	-80.0426
74	-74.0359
75	-82.4848
76	-73.7519
77	-76.4723
78	-74.9118
79	-85.1624
80	-55.2385
81	-66.8416
82	-71.7854
83	-92.5973
84	-71.9774
85	-79.3116
86	-82.6476
87	-82.7907
88	-82.6162
89	-68.692
90	-78.3269
91	-76.7517
92	-69.9315
93	-71.0883
94	-53.1598
95	-73.2585
96	-83.4772
97	-76.5873
98	-83.4354
99	-64.0464
100	-86.2896
101	-80.4207
102	-93.6588
103	-81.4211
104	-83.1379
105	-86.9265
106	-76.9405
107	-72.9581
108	-76.9253
109	-81.8787
110	-76.7495
111	-78.5089
112	-62.4772
113	-74.2798
114	-84.4051
115	-85.4706
116	-83.7595
117	-80.7386
118	-81.7994
119	-64.2507
120	-62.4037
121	-77.7881
122	-66.5172
123	-66.8309
124	-82.444
125	-78.1615
126	-77.2848
127	-67.0967
128	-67.5084
129	-71.1677
130	-84.81
131	-99.4792
132	-96.9083
133	-80.8709
134	-82.0435
135	-76.7253
136	-77.0399
137	-88.6994
138	-80.3258
139	-83.9832
140	-71.5518271429
141	13.037435736
