frame	deltaG
1	-74.2742
2	-103.7557
3	-104.5545
4	-109.288
5	-106.7841
6	-125.7317
7	-109.6736
8	-112.7337
9	-125.7718
10	-105.9343
11	-109.5772
12	-128.0209
13	-123.591
14	-117.8361
15	-127.4447
16	-107.8058
17	-132.5407
18	-106.2232
19	-126.1895
20	-117.4665
21	-106.2172
22	-111.1497
23	-115.8392
24	-111.1089
25	-118.2146
26	-109.0161
27	-115.2248
28	-131.6024
29	-120.4914
30	-139.7542
31	-110.1825
32	-135.9733
33	-92.7395
34	-113.8332
35	-124.677
36	-93.3186
37	-114.0309
38	-98.8505
39	-114.7271
40	-110.9474
41	-113.3351
42	-118.8618
43	-92.3476
44	-100.9012
45	-98.357
46	-131.083
47	-119.3181
48	-108.6378
49	-109.4128
50	-116.8056
51	-120.4018
52	-121.5886
53	-114.7456
54	-118.7016
55	-118.2102
56	-101.2071
57	-121.8399
58	-120.5488
59	-119.8074
60	-107.0783
61	-120.5957
62	-103.3829
63	-97.9713
64	-113.0131
65	-111.0506
66	-93.546
67	-136.0113
68	-122.8322
69	-103.3088
70	-118.6457
71	-146.7967
72	-139.8445
73	-128.4442
74	-138.9001
75	-120.9939
76	-129.8705
77	-145.0341
78	-131.7735
79	-130.6977
80	-127.9069
81	-141.3628
82	-145.0471
83	-137.5104
84	-139.5248
85	-142.8546
86	-137.065
87	-129.0403
88	-153.0252
89	-107.0126
90	-138.79
91	-148.285
92	-145.4823
93	-123.5874
94	-142.4836
95	-140.006
96	-143.5506
97	-120.647
98	-103.4175
99	-104.6379
100	-121.2183
101	-124.7267
102	-134.2692
103	-122.4314
104	-143.4766
105	-107.9441
106	-126.7718
107	-113.1017
108	-130.3343
109	-154.6545
110	-125.9522
111	-131.8091
112	-127.6132
113	-130.0759
114	-138.4891
115	-132.0183
116	-135.9066
117	-160.3186
118	-136.1177
119	-139.6052
120	-126.9312
121	-147.4065
122	-123.3826
123	-127.6636
124	-128.9023
125	-122.1323
126	-138.7984
127	-121.2001
128	-127.1737
129	-123.5935
130	-135.9821
131	-144.2054
132	-114.2705
133	-133.9065
134	-123.6624
135	-126.7176
136	-122.476
137	-118.9009
138	-133.2617
139	-125.5802
140	-144.2956
141	-131.1017
142	-122.7649
143	-124.4061
144	-134.7756
145	-123.4683
146	-126.2934
147	-114.3161
148	-132.2842
149	-142.1746
150	-146.8033
151	-132.4277
152	-130.884
153	-130.3936
154	-129.0013
155	-119.9549
156	-149.016
157	-124.1624
158	-144.8953
159	-130.9545
160	-147.1543
161	-127.288
162	-140.1601
163	-126.303
164	-150.2414
165	-141.9859
166	-133.9883
167	-136.3649
168	-126.5838
169	-155.9446
170	-137.8886
171	-139.5566
172	-139.4491
173	-149.5799
174	-137.1165
175	-126.0657
176	-134.226
177	-128.8935
178	-134.7849
179	-162.1648
180	-147.0934
181	-154.4801
182	-149.0735
183	-151.613
184	-149.2757
185	-130.7132
186	-122.3661
187	-127.2716
188	-129.9487
189	-140.7654
190	-146.3474
191	-151.581
192	-112.9854
193	-144.5357
194	-130.1069
195	-146.3936
196	-133.6746
197	-112.0033
198	-136.6606
199	-113.8746
200	-113.5322
201	-138.0538
202	-121.7228
203	-157.1977
204	-111.3912
205	-131.1686
206	-132.0504
207	-120.2313
208	-135.9465
209	-149.1695
210	-126.752432857
211	15.0151630123
