frame	deltaG
1	-1.7835
2	-18.6845
3	-14.3395
4	-15.6248
5	-9.4834
6	-17.7862
7	-11.9311
8	-12.4802
9	-14.037
10	-17.6706
11	-25.0778
12	-12.1614
13	-8.4065
14	-4.6791
15	-16.0426
16	-16.6564
17	-13.5491
18	-16.1285
19	-13.7962
20	-23.7326
21	-14.2109
22	-16.5818
23	-16.1253
24	-15.7738
25	-15.2675
26	-18.2269
27	-6.8372
28	-20.654
29	-4.8883
30	-13.3892
31	-13.5108
32	-15.3726
33	-13.5792
34	-14.4515
35	-10.0514
36	-5.2478
37	-7.3714
38	-8.0125
39	-16.1272
40	1.6507
41	-14.5646
42	-9.758
43	-5.5383
44	-11.553
45	-13.9762
46	-12.6297
47	-13.2077
48	-4.6251
49	-10.5019
50	-6.0955
51	-12.9575
52	-12.0474
53	-18.515
54	-23.8057
55	-20.3992
56	-5.6594
57	-15.2324
58	-14.3168
59	-14.5399
60	-14.2897
61	-14.1133
62	-11.6052
63	-10.9123
64	-15.7869
65	-16.7761
66	-13.1739
67	-2.8063
68	-5.1433
69	0.1839
70	-15.8435
71	-15.4468
72	-4.2456
73	-9.8263
74	-7.7123
75	-19.9151
76	-14.9723
77	-6.4569
78	-11.192
79	-7.9764
80	-13.7646
81	-14.9513
82	-9.4707
83	-10.6834
84	-10.879
85	-11.7886
86	-1.1831
87	-12.8372
88	-9.9553
89	-5.2362
90	-6.4868
91	-16.0748
92	-8.0383
93	-12.9994
94	-8.474
95	-3.8135
96	-7.1671
97	-7.4379
98	-3.2082
99	-18.4532
100	-10.1121
101	-6.6986
102	-13.063
103	-19.4624
104	-15.8267
105	-12.7066
106	-10.4353
107	-14.5811
108	-10.6536
109	-20.5573
110	-21.5883
111	-16.8023
112	-22.0693
113	-17.5152
114	-13.5405
115	-18.7479
116	-16.2019
117	-10.4067
118	-17.0802
119	-6.7659
120	-8.8918
121	-12.6282
122	-11.6889
123	-15.4106
124	-11.0063
125	-18.554
126	-17.1881
127	-9.8871
128	-14.8818
129	-13.7172
130	-11.3749
131	-16.8548
132	-19.1902
133	-8.8912
134	-8.5572
135	-11.2909
136	-1.6813
137	-8.2155
138	-10.8466
139	2.0526
140	-12.1841614286
141	5.31368677021
