frame	deltaG
1	-14.5076
2	-28.5117
3	-24.3975
4	-29.6827
5	-25.0955
6	-15.9905
7	-31.3609
8	-25.4576
9	-32.3841
10	-25.9195
11	-20.2471
12	-23.2468
13	-31.2901
14	-24.2189
15	-31.9661
16	-26.866
17	-17.9134
18	-26.6214
19	-29.2728
20	-27.1547
21	-31.9733
22	-32.2223
23	-34.7822
24	-28.9266
25	-38.3644
26	-31.4026
27	-25.2294
28	-18.2153
29	-13.825
30	-15.4316
31	-12.5907
32	-14.146
33	-3.5511
34	-9.391
35	-17.0601
36	-27.4609
37	-23.511
38	-24.0752
39	-26.3083
40	-23.5537
41	-25.0301
42	-22.9765
43	-9.9765
44	-30.9071
45	-24.1057
46	-23.7598
47	-15.6273
48	-25.8276
49	-22.8457
50	-14.9247
51	-18.2194
52	-20.4944
53	-28.479
54	-26.0761
55	-18.8315
56	-16.1616
57	-14.9576
58	-14.4111
59	-5.2948
60	-15.9701
61	-17.3762
62	-5.999
63	-14.4302
64	-20.0088
65	-17.9123
66	-15.7691
67	-11.1513
68	-20.3337
69	-16.1999
70	-9.3508
71	-3.3263
72	-7.825
73	-0.7438
74	-24.4846
75	-6.1652
76	-6.2297
77	-4.3926
78	-12.5275
79	-29.2843
80	-14.7064
81	-23.3979
82	-25.0725
83	-14.9485
84	-21.6067
85	-24.9093
86	-28.9503
87	-15.3611
88	-22.2954
89	-17.0382
90	-33.8751
91	-37.7379
92	-32.1513
93	-28.108
94	-31.7368
95	-29.5666
96	-37.6251
97	-23.3377
98	-35.6236
99	-40.9136
100	-34.3107
101	-11.8595
102	-24.9556
103	-27.4691
104	-17.5057
105	-31.74
106	-36.5656
107	-32.6211
108	-35.8895
109	-25.0884
110	-24.546
111	-28.5751
112	-28.3502
113	-28.6772
114	-38.121
115	-23.0798
116	-40.7197
117	-29.4828
118	-38.3921
119	-32.871
120	-27.7932
121	-23.1728
122	-31.6305
123	-10.2661
124	-22.2677
125	-22.0553
126	-32.0513
127	-20.3059
128	-19.566
129	-19.1734
130	-21.9007
131	-17.9119
132	-27.1438
133	-29.016
134	-18.5984
135	-35.1345
136	-21.632
137	-24.6747
138	-27.6871
139	-17.7831
140	-22.9986
141	-23.0361257143
143	8.63580881043
