0.920434589825, 523, 20, 3, 1.0, 2.1, 2.1
0.913157337389, 1338, 20, 3, 1.0, 2.1, 2.1
1.055174129, 885, 20, 3, 1.0, 2.1, 2.1
0.857858332739, 1730, 20, 3, 1.0, 2.1, 2.1
66.926246121, 2000, 20, 3, 1.0, 2.1, 2.1
0.726677781027, 556, 20, 3, 1.0, 2.1, 2.1
0.472796742406, 1671, 20, 3, 1.0, 2.1, 2.1
nan, 2000, 20, 3, 1.0, 2.1, 2.1
23.9492450706, 2000, 20, 3, 1.0, 2.1, 2.1
0.747103378036, 1718, 20, 3, 1.0, 2.1, 2.1
0.207686386589, 652, 20, 3, 1.0, 2.1, 2.1
1.00384072813, 1301, 20, 3, 1.0, 2.1, 2.1
0.611346376614, 473, 20, 3, 1.0, 2.1, 2.1
1.06054570386, 887, 20, 3, 1.0, 2.1, 2.1
nan, 2000, 20, 3, 1.0, 2.1, 2.1
0.799248631371, 1179, 20, 3, 1.0, 2.1, 2.1
1.06919149999, 1488, 20, 3, 1.0, 2.1, 2.1
0.351423744521, 1854, 20, 3, 1.0, 2.1, 2.1
0.836542576566, 1198, 20, 3, 1.0, 2.1, 2.1
259.939399579, 2000, 20, 3, 1.0, 2.1, 2.1
0.750625663915, 677, 20, 3, 1.0, 2.1, 2.1
1.02161153493, 479, 20, 3, 1.0, 2.1, 2.1
0.984150631986, 480, 20, 3, 1.0, 2.1, 2.1
0.722308169262, 881, 20, 3, 1.0, 2.1, 2.1
1.05694310535, 1485, 20, 3, 1.0, 2.1, 2.1
0.705446381606, 1199, 20, 3, 1.0, 2.1, 2.1
419.1514266, 2000, 20, 3, 1.0, 2.1, 2.1
0.600495573103, 85, 20, 3, 1.0, 2.1, 2.1
0.956466361156, 1877, 20, 3, 1.0, 2.1, 2.1
1.08110832553, 793, 20, 3, 1.0, 2.1, 2.1
0.305071830375, 1104, 20, 3, 1.0, 2.1, 2.1
0.974367378921, 150, 20, 3, 1.0, 2.1, 2.1
0.701376683386, 1174, 20, 3, 1.0, 2.1, 2.1
1.00681162443, 1585, 20, 3, 1.0, 2.1, 2.1
0.540401631394, 1398, 20, 3, 1.0, 2.1, 2.1
1.07490788303, 905, 20, 3, 1.0, 2.1, 2.1
0.470746190303, 189, 20, 3, 1.0, 2.1, 2.1
0.973076175088, 573, 20, 3, 1.0, 2.1, 2.1
0.806815850312, 258, 20, 3, 1.0, 2.1, 2.1
0.586911530916, 59, 20, 3, 1.0, 2.1, 2.1
1.07139897415, 1806, 20, 3, 1.0, 2.1, 2.1
1.04431381545, 229, 20, 3, 1.0, 2.1, 2.1
0.846426347693, 611, 20, 3, 1.0, 2.1, 2.1
45.1294202666, 2000, 20, 3, 1.0, 2.1, 2.1
0.96819683386, 1432, 20, 3, 1.0, 2.1, 2.1
0.664474972665, 779, 20, 3, 1.0, 2.1, 2.1
0.526917499193, 992, 20, 3, 1.0, 2.1, 2.1
0.605331395419, 1303, 20, 3, 1.0, 2.1, 2.1
63.6415301656, 2000, 20, 3, 1.0, 2.1, 2.1
0.446563945723, 1304, 20, 3, 1.0, 2.1, 2.1
0.793730417332, 194, 20, 3, 1.0, 2.1, 2.1
1.09013056419, 957, 20, 3, 1.0, 2.1, 2.1
0.520666917609, 968, 20, 3, 1.0, 2.1, 2.1
0.82385540961, 1978, 20, 3, 1.0, 2.1, 2.1
0.220765306141, 1022, 20, 3, 1.0, 2.1, 2.1
1.01285222636, 495, 20, 3, 1.0, 2.1, 2.1
0.918872912952, 968, 20, 3, 1.0, 2.1, 2.1
0.594728299573, 400, 20, 3, 1.0, 2.1, 2.1
2.02185403159, 2000, 20, 3, 1.0, 2.1, 2.1
0.275053935873, 265, 20, 3, 1.0, 2.1, 2.1
0.935284984007, 1209, 20, 3, 1.0, 2.1, 2.1
0.926091344407, 618, 20, 3, 1.0, 2.1, 2.1
0.188639386945, 203, 20, 3, 1.0, 2.1, 2.1
nan, 2000, 20, 3, 1.0, 2.1, 2.1
0.515818178682, 430, 20, 3, 1.0, 2.1, 2.1
0.431116280316, 318, 20, 3, 1.0, 2.1, 2.1
0.81805808284, 1452, 20, 3, 1.0, 2.1, 2.1
35.6828818441, 2000, 20, 3, 1.0, 2.1, 2.1
85.7626030239, 2000, 20, 3, 1.0, 2.1, 2.1
360.574721269, 2000, 20, 3, 1.0, 2.1, 2.1
22.1268043226, 2000, 20, 3, 1.0, 2.1, 2.1
0.889128704466, 501, 20, 3, 1.0, 2.1, 2.1
250.378605297, 2000, 20, 3, 1.0, 2.1, 2.1
1.01005792325, 355, 20, 3, 1.0, 2.1, 2.1
12.6138870329, 2000, 20, 3, 1.0, 2.1, 2.1
1.08899123528, 189, 20, 3, 1.0, 2.1, 2.1
1.04989589936, 1707, 20, 3, 1.0, 2.1, 2.1
0.923894047945, 1390, 20, 3, 1.0, 2.1, 2.1
1.08736447965, 725, 20, 3, 1.0, 2.1, 2.1
0.665861009679, 189, 20, 3, 1.0, 2.1, 2.1
1.07446135905, 1114, 20, 3, 1.0, 2.1, 2.1
0.540079380051, 1251, 20, 3, 1.0, 2.1, 2.1
54.8873330226, 2000, 20, 3, 1.0, 2.1, 2.1
1.06951705673, 161, 20, 3, 1.0, 2.1, 2.1
0.965561364611, 819, 20, 3, 1.0, 2.1, 2.1
387.384636799, 2000, 20, 3, 1.0, 2.1, 2.1
1.06722662235, 295, 20, 3, 1.0, 2.1, 2.1
0.404286569216, 1984, 20, 3, 1.0, 2.1, 2.1
0.497850285541, 150, 20, 3, 1.0, 2.1, 2.1
0.608914522668, 660, 20, 3, 1.0, 2.1, 2.1
0.690668589596, 1168, 20, 3, 1.0, 2.1, 2.1
0.780114930178, 650, 20, 3, 1.0, 2.1, 2.1
0.862988133287, 93, 20, 3, 1.0, 2.1, 2.1
0.235259377374, 69, 20, 3, 1.0, 2.1, 2.1
1.01540372245, 185, 20, 3, 1.0, 2.1, 2.1
nan, 2000, 20, 3, 1.0, 2.1, 2.1
1.04975855342, 224, 20, 3, 1.0, 2.1, 2.1
3.54258226782, 2000, 20, 3, 1.0, 2.1, 2.1
0.623177400917, 1360, 20, 3, 1.0, 2.1, 2.1
170.272199601, 2000, 20, 3, 1.0, 2.1, 2.1
