frame	deltaG
1	-5.5576
2	-10.3272
3	11.5019
4	13.116
5	-12.9479
6	5.2575
7	7.2733
8	-0.6651
9	5.8092
10	-0.6036
11	-8.1443
12	4.4199
13	3.0754
14	-10.9976
15	-8.9414
16	5.6906
17	0.1975
18	-15.7276
19	-12.8222
20	-16.673
21	-22.378
22	-20.9362
23	-17.8294
24	-8.2778
25	-3.2187
26	-7.6301
27	-10.1967
28	-0.3636
29	0.6043
30	-14.1457
31	-16.2319
32	-16.944
33	-14.8077
34	-16.7511
35	-14.6274
36	-11.5078
37	-27.1665
38	-22.9733
39	-23.4508
40	-18.5922
41	-23.2008
42	-18.4275
43	-17.8606
44	-12.7293
45	-23.5569
46	-22.8784
47	-23.484
48	-29.7793
49	-27.8585
50	-29.6531
51	-31.6837
52	-28.6941
53	-30.3403
54	-22.6788
55	-23.3812
56	-36.4516
57	-29.104
58	-31.964
59	-42.1213
60	-30.8545
61	-29.5273
62	-32.3026
63	-24.6231
64	-26.8055
65	-15.1994
66	-7.5165
67	-16.349
68	-10.9032
69	-8.3031
70	-0.1817
71	-6.8105
72	-3.7564
73	-11.0392
74	-18.6005
75	-22.3826
76	-11.0186
77	-24.3852
78	-22.4044
79	-20.2446
80	-8.9024
81	-3.2094
82	-13.0853
83	-5.9835
84	-3.6795
85	-10.1451
86	-4.6197
87	-23.1119
88	-7.9463
89	-9.1022
90	-15.3622
91	-7.0498
92	-2.4972
93	-13.8569
94	-26.8792
95	-22.5572
96	-34.8801
97	-26.2523
98	-20.9085
99	-31.5474
100	-30.7404
101	-30.4591
102	-29.1091
103	-28.1069
104	-29.3825
105	-35.1927
106	-30.9869
107	-15.9702
108	-22.7195
109	-15.1067
110	-36.0522
111	-27.417
112	-36.1567
113	-19.2543
114	-25.518
115	-34.4115
116	-28.1871
117	-31.8142
118	-21.9892
119	-32.8193
120	-30.1214
121	-32.2791
122	-30.8822
123	-35.0502
124	-35.5324
125	-27.4048
126	-26.745
127	-28.221
128	-26.0033
129	-8.3476
130	-25.1186
131	-17.2813
132	-36.6708
133	-22.0444
134	-20.2808
135	-25.9676
136	-10.9582
137	-16.1202
138	-15.1205
139	-13.4836
140	-18.1186657143
141	11.6683258496
