,0
"(-6, 1, 7, 5, 2, 8, 9, 3, 4, 3, 6, 3)",1
"(-6, 1, 7, 5, 2, 5, 4, 1, 1, 3, 4, -4)",1
"(-6, 1, 2, 1, 1, 2, 3, 1, -1, 2, 5, -4)",1
"(-4, 3, -1, 2, 8, 5, 2, 6, 7, 4, 5, -2)",1
"(-6, 1, 4, 2, -1, 6, 9, 3, 5, 3, 2, -2)",1
"(-6, 1, 4, 2, 2, 7, 8, 3, 4, 3, 1, -4)",1
"(-6, 1, 3, 2, 2, 2, 8, 9, 3, 6, 5, -4)",1
"(-6, 1, -2, -1, 3, 7, 9, 5, -4, -1, 9, -3)",1
"(-6, 1, 6, 3, 3, 9, 4, -4, 9, 3, -5, -3)",1
"(-6, 2, -3, -1, 5, 6, 9, 7, 6, 1, 2, -4)",1
"(-4, 4, 9, 7, -5, 6, 9, -1, 8, 9, 8, 3)",1
"(-1, 7, 4, 6, 9, 9, 7, 7, 7, 6, 9, 3)",1
"(-6, 2, -2, 1, 2, 6, 8, 4, -1, 1, 9, -1)",1
"(-6, 1, 9, 7, -3, 4, 4, -4, 7, 4, 5, 3)",1
"(-5, 3, -5, 2, -3, 2, 3, -2, 5, 3, 9, -2)",1
"(-5, 2, 9, 4, 3, 9, 9, 3, 7, 7, -1, -3)",1
"(-5, 3, 6, 4, 5, 5, 5, 5, 8, 7, 2, -3)",1
"(-6, 1, 9, 9, -1, 1, 9, 8, 5, 9, 7, -4)",1
"(-6, 1, 3, 2, -4, 3, 7, 1, 8, 2, -3, -3)",1
"(-5, 3, 8, 4, -1, 7, 8, 1, 2, 7, 6, -3)",1
