	all	dKd	Keq	Kd	Km1	Km2	Km3	kcat
35	0.130746908078	0.157552183504	0.176106896047	0.159944831049	0.168928953412	0.159358363233	0.171321600957	0.174351544514
36	0.126745231417	0.160847920913	0.173714248502	0.165633216003	0.165633216003	0.159358363233	0.164143658322	0.176106896047
37	0.128523790918	0.166536305867	0.176106896047	0.164143658322	0.171321600957	0.157552183504	0.173714248502	0.164552989059
38	0.138291531709	0.163240568458	0.176106896047	0.173714248502	0.159944831049	0.14707850346	0.173714248502	0.157639012467
39	0.104787466552	0.164730126139	0.171321600957	0.157432712068	0.166536305867	0.151744327114	0.157432712068	0.155112759679
40	0.124205492208	0.164143658322	0.173714248502	0.168025863548	0.154136974659	0.165633216003	0.168025863548	0.176106896047
41	0.14229320837	0.157432712068	0.173714248502	0.165633216003	0.171321600957	0.171321600957	0.163240568458	0.160047721707
42	0.130916438462	0.168025863548	0.173714248502	0.168025863548	0.171321600957	0.160847920913	0.171321600957	0.166666666667
43	0.132603146755	0.168025863548	0.176106896047	0.173714248502	0.159358363233	0.163240568458	0.171321600957	0.164552989059
44	0.138411003145	0.160847920913	0.176106896047	0.170418511093	0.165633216003	0.159358363233	0.162337478594	0.155112759679
45	0.116243931145	0.163240568458	0.176106896047	0.158455273368	0.171321600957	0.155159535959	0.168025863548	0.172534589272
46	0.130646592694	0.157432712068	0.176106896047	0.148329118269	0.156529622204	0.151277330734	0.159358363233	0.155112759679
47	0.130796967026	0.155159535959	0.176106896047	0.156965715688	0.155040064523	0.146959032024	0.168928953412	0.176106896047
48	0.135115265736	0.168025863548	0.170418511093	0.171321600957	0.163240568458	0.161751010778	0.171321600957	0.176106896047
49	0.14080365069	0.165633216003	0.176106896047	0.165633216003	0.159358363233	0.156965715688	0.164143658322	0.173714248502
50	0.118783670354	0.14605594216	0.173714248502	0.168025863548	0.164143658322	0.157432712068	0.166536305867	0.152456900036
51	0.121662470331	0.157552183504	0.170418511093	0.161751010778	0.155040064523	0.152647416978	0.171321600957	0.166666666667
52	0.137824535329	0.158455273368	0.176106896047	0.164143658322	0.171321600957	0.159944831049	0.173714248502	0.16869743327
53	0.132136150375	0.171321600957	0.173714248502	0.166536305867	0.160847920913	0.163240568458	0.164143658322	0.176106896047
54	0.131649997943	0.153669978279	0.176106896047	0.165633216003	0.157552183504	0.156529622204	0.171321600957	0.176106896047
55	0.140367557206	0.168025863548	0.176106896047	0.168928953412	0.160847920913	0.164143658322	0.157432712068	0.155112759679
56	0.128523790918	0.159358363233	0.176106896047	0.166536305867	0.168928953412	0.166536305867	0.168928953412	0.16869743327
57	0.124352583872	0.163240568458	0.173714248502	0.170418511093	0.164143658322	0.162337478594	0.168928953412	0.176106896047
58	0.118050110874	0.166536305867	0.176106896047	0.168928953412	0.166536305867	0.165633216003	0.166536305867	0.152456900036
59	0.134798643688	0.160847920913	0.176106896047	0.160847920913	0.156062625823	0.163240568458	0.166536305867	0.174351544514
60	0.132722618191	0.171321600957	0.176106896047	0.154136974659	0.168025863548	0.160847920913	0.166536305867	0.173714248502
61	0.124086020772	0.171321600957	0.176106896047	0.171321600957	0.164143658322	0.164143658322	0.156062625823	0.176106896047
62	0.113411907448	0.168928953412	0.173714248502	0.161751010778	0.165633216003	0.163240568458	0.168928953412	0.176106896047
63	0.125544675557	0.160847920913	0.173714248502	0.171321600957	0.165633216003	0.157552183504	0.171321600957	0.176106896047
64	0.129257350398	0.162337478594	0.176106896047	0.166536305867	0.164143658322	0.136921445465	0.164143658322	0.167993051349
65	0.0912724556767	0.166536305867	0.173714248502	0.165633216003	0.159358363233	0.165633216003	0.171321600957	0.16869743327
66	0.137974909661	0.160847920913	0.173714248502	0.165633216003	0.164143658322	0.164143658322	0.171321600957	0.176106896047
67	0.124472055308	0.173714248502	0.176106896047	0.163240568458	0.158455273368	0.151744327114	0.166536305867	0.166666666667
68	0.136604823416	0.160847920913	0.176106896047	0.165633216003	0.168928953412	0.155159535959	0.160847920913	0.157639012467
69	0.131063530127	0.156965715688	0.176106896047	0.163240568458	0.166536305867	0.165633216003	0.166536305867	0.157639012467
70	0.120442758419	0.168928953412	0.171321600957	0.166536305867	0.150374240869	0.151277330734	0.171321600957	0.160047721707
71	0.124352583872	0.156965715688	0.168928953412	0.155159535959	0.15664909364	0.154136974659	0.166536305867	0.176106896047
72	0.120203815547	0.159041741184	0.176106896047	0.155040064523	0.157552183504	0.161751010778	0.156965715688	0.164552989059
73	0.124055117876	0.163240568458	0.173714248502	0.168928953412	0.166536305867	0.166536305867	0.173714248502	0.170651548621
74	0.127767792717	0.163240568458	0.173714248502	0.165633216003	0.166536305867	0.157432712068	0.159825359613	0.152456900036
75	0.124055117876	0.161751010778	0.173714248502	0.149787773053	0.166536305867	0.146959032024	0.168928953412	0.172534589272
76	0.115974085377	0.166536305867	0.176106896047	0.170418511093	0.163240568458	0.157432712068	0.164143658322	0.176106896047
77	0.130160440262	0.168928953412	0.176106896047	0.168928953412	0.156965715688	0.152647416978	0.164143658322	0.16869743327
78	0.143663294615	0.168025863548	0.173714248502	0.171321600957	0.150374240869	0.157432712068	0.164143658322	0.176106896047
79	0.126745231417	0.168928953412	0.176106896047	0.165633216003	0.168928953412	0.164730126139	0.171321600957	0.172534589272
80	0.114515430593	0.147981593325	0.176106896047	0.168928953412	0.171321600957	0.164143658322	0.168025863548	0.176106896047
81	0.131649997943	0.155159535959	0.176106896047	0.161751010778	0.165633216003	0.160847920913	0.176106896047	0.170651548621
82	0.138877999525	0.161751010778	0.176106896047	0.165633216003	0.154136974659	0.156062625823	0.170418511093	0.16869743327
83	0.127937323101	0.166536305867	0.176106896047	0.165633216003	0.165633216003	0.159944831049	0.168928953412	0.176106896047
84	0.123499552956	0.158455273368	0.176106896047	0.15186379855	0.157552183504	0.155159535959	0.171321600957	0.170651548621
85	0.129426880782	0.168928953412	0.176106896047	0.168928953412	0.161751010778	0.156965715688	0.163240568458	0.16869743327
86	0.135115265736	0.161751010778	0.173714248502	0.166536305867	0.159358363233	0.163240568458	0.164143658322	0.164552989059
87	0.14558894578	0.159825359613	0.171321600957	0.166536305867	0.159944831049	0.166536305867	0.163240568458	0.176106896047
88	0.132603146755	0.171321600957	0.171321600957	0.171321600957	0.173714248502	0.163240568458	0.168928953412	0.170651548621
89	0.138411003145	0.161751010778	0.176106896047	0.173714248502	0.161751010778	0.164143658322	0.171321600957	0.176106896047
90	0.126447765421	0.164143658322	0.171321600957	0.168025863548	0.161751010778	0.150374240869	0.158455273368	0.172534589272
91	0.130646592694	0.164143658322	0.173714248502	0.164143658322	0.154573068143	0.165633216003	0.163240568458	0.170651548621
92	0.129307409346	0.161751010778	0.176106896047	0.173714248502	0.156529622204	0.158455273368	0.168025863548	0.176106896047
93	0.144685855915	0.168928953412	0.171321600957	0.156062625823	0.147981593325	0.168928953412	0.164730126139	0.176106896047
94	0.128234789098	0.165633216003	0.176106896047	0.160847920913	0.157432712068	0.165633216003	0.166536305867	0.174351544514
95	0.130599816414	0.166536305867	0.176106896047	0.161751010778	0.164143658322	0.160847920913	0.173714248502	0.16869743327
96	0.144566384479	0.163240568458	0.171321600957	0.165633216003	0.164143658322	0.159041741184	0.161751010778	0.16869743327
97	0.124324963644	0.156062625823	0.173714248502	0.164143658322	0.147981593325	0.152647416978	0.156965715688	0.174351544514
98	0.132405996143	0.166536305867	0.168928953412	0.154573068143	0.160847920913	0.155159535959	0.164143658322	0.16869743327
99	0.134042645488	0.165633216003	0.173714248502	0.161751010778	0.157552183504	0.165633216003	0.168025863548	0.162349341122
