,0
"(-5, 3, 8, 5, 4, 8, 6, 2, 9, 7, -1, -3)",1
"(-5, 2, 9, 7, 2, 8, 5, -3, 5, 5, 4, -1)",1
"(-6, 1, 9, 1, 9, 9, 9, 9, -4, 8, 8, -4)",1
"(-6, 1, 9, 6, 5, 9, 3, -2, 1, 7, 7, -4)",1
"(-3, 4, -4, 3, 3, 6, 3, 1, 7, 4, 9, -1)",1
"(-6, 1, 9, 6, -3, 5, 5, -3, 2, 4, 7, 1)",1
"(-6, 1, 1, 1, -2, 3, 1, -4, 9, 1, -4, -3)",1
"(-3, 4, 1, 3, 6, 7, 4, 3, 2, 3, 9, -1)",1
"(-6, 1, -6, -1, -6, -1, 9, 5, 9, 1, 9, 6)",1
"(-4, 3, 9, 7, 4, 6, 7, 5, 8, 6, 1, -2)",1
"(-6, 1, 8, 6, -3, 3, 5, -1, -2, 3, 6, -4)",1
"(-6, 1, 2, 1, -6, 1, 8, 1, 3, 4, 5, -4)",1
"(-4, 4, -2, 3, 6, 5, 5, 6, 3, 3, 9, -1)",1
"(-5, 2, 4, 3, 4, 9, 9, 4, 9, 3, 4, 3)",1
"(-6, 1, -6, -1, 3, 6, 6, 3, 7, -1, 9, 4)",1
"(-6, 1, 8, 3, -1, 9, 6, -4, 9, 6, -5, -4)",1
"(-6, 2, 8, 3, 4, 7, 8, 6, 5, 8, 2, -4)",1
"(-6, 1, 5, 3, 1, 8, 5, -3, -3, 4, 7, -4)",1
"(-5, 3, 9, 7, -2, 6, 5, -2, 8, 9, 9, 3)",1
"(-6, 2, -3, -1, 5, 3, 7, 9, 1, 1, 7, -4)",1
"(-6, 1, 9, 2, -3, 9, 9, -3, -3, 8, 7, -4)",1
"(-6, 1, 5, 3, 9, 9, 3, 4, 7, 4, -3, -4)",1
"(-6, 1, -2, -1, 6, 9, 9, 6, 5, 1, 9, 6)",1
"(-5, 3, 1, 2, 6, 4, 4, 6, 3, 2, 5, -2)",1
"(-5, 2, 2, 2, 8, 6, 4, 6, 8, 2, -2, -3)",1
"(-4, 3, 1, 2, 5, 4, 8, 9, 1, 3, 9, -2)",1
"(-6, 1, 9, 8, 3, 9, 3, -4, 4, 9, 8, -4)",1
"(-6, 1, 1, 1, -1, 4, 6, 1, 2, 1, 8, 2)",1
"(-5, 3, -4, 1, -1, 2, 4, 3, 9, 2, 2, -3)",1
"(-6, 1, 3, 2, 9, 2, 3, 9, 6, 9, 6, -4)",1
