,patterns,count
204,"(3, 3, 1, 3, 2, 2, 3, 2, 3, 3, 3, 1)",1
205,"(1, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 1)",1
206,"(3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 1)",1
207,"(1, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 1)",1
208,"(2, 3, 3, 3, 1, 3, 3, 1, 3, 3, 2, 2)",1
209,"(2, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1)",1
210,"(-1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1)",1
211,"(3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 3, 1)",1
212,"(2, 3, 1, 3, 1, 2, 3, 2, 3, 3, 3, 1)",1
213,"(2, 3, 1, 2, 2, 3, 3, 3, 3, 2, 3, 1)",1
214,"(3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 1)",1
215,"(1, 3, 2, 2, 2, 3, 2, 1, 3, 3, 3, 2)",1
216,"(1, 3, 1, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
217,"(3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 1)",2
218,"(3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
219,"(3, 3, 1, 3, 3, 2, 3, 3, 3, 3, 3, 1)",1
220,"(1, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 1)",1
221,"(3, 3, 2, 3, 1, 3, 3, 2, 3, 3, 3, 3)",1
222,"(3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 1)",5
223,"(3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 1)",2
224,"(-1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",3
225,"(1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 2)",1
226,"(3, 3, -1, 3, 2, 3, 3, 2, 3, 2, 3, 1)",2
227,"(2, 3, 1, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
228,"(3, 3, 1, 3, 1, 2, 3, 2, 3, 3, 3, 1)",4
229,"(3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 1)",1
230,"(1, 3, 1, 2, 2, 3, 3, 3, 3, 2, 3, 1)",2
231,"(3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 1)",1
232,"(1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1)",2
233,"(2, 3, 1, 2, 2, 3, 3, 2, 3, 3, 3, 1)",1
234,"(-1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",4
235,"(3, 3, 2, 3, 1, 2, 3, 2, 3, 3, 2, 1)",1
236,"(3, 3, 1, 3, 2, 3, 3, 2, 3, 3, 2, 1)",1
237,"(3, 3, -1, 3, 3, 3, 3, 3, 3, 2, 3, 1)",7
238,"(2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 3, 1)",1
239,"(3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3)",1
240,"(3, 3, -1, 3, 3, 3, 3, 2, 3, 2, 3, 1)",2
241,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",2
242,"(3, 3, 1, 3, 2, 3, 2, 1, 3, 3, 3, 2)",2
243,"(2, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
244,"(-1, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
245,"(3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 1)",1
246,"(3, 3, -1, 3, 2, 3, 3, 2, 3, 2, 3, 2)",1
247,"(3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 2)",1
248,"(2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 1)",1
249,"(2, 3, -1, 2, 2, 3, 3, 2, 3, 2, 3, 1)",1
250,"(3, 3, 1, 3, 2, 3, 2, 1, 3, 3, 3, 1)",1
251,"(1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 1)",1
252,"(3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 1)",4
253,"(1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",4
254,"(2, 3, 1, 2, 3, 3, 3, 3, 3, 3, 3, 1)",1
255,"(2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
256,"(3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1)",6
257,"(3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
258,"(2, 3, 1, 2, 2, 2, 3, 3, 3, 3, 3, 1)",1
259,"(3, 3, 1, 3, 2, 2, 3, 3, 3, 3, 3, 1)",3
260,"(3, 3, 1, 3, 3, 3, 2, 2, 3, 3, 3, 1)",2
261,"(2, 3, 1, 2, 2, 3, 2, 1, 3, 3, 3, 1)",1
262,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2)",1
263,"(3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 1)",1
264,"(-1, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 1)",2
265,"(3, 3, 2, 3, 1, 3, 3, 1, 3, 3, 3, 3)",1
266,"(3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 1)",2
267,"(3, 3, 1, 3, 1, 3, 3, 1, 3, 3, 3, 2)",1
268,"(2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 1)",2
269,"(2, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 1)",1
270,"(3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 1)",1
271,"(1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 2)",1
272,"(3, 3, 1, 3, 2, 3, 3, 3, 3, 2, 3, 1)",1
273,"(2, 3, 1, 3, 1, 2, 3, 2, 3, 3, 3, 1)",1
274,"(1, 3, 2, 3, 2, 3, 3, 1, 3, 3, 3, 2)",1
275,"(3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 3, 1)",1
276,"(1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
277,"(2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3)",2
278,"(1, 3, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1)",1
279,"(3, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 1)",2
280,"(3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 1)",2
281,"(1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
282,"(1, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 1)",1
283,"(1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",1
284,"(3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 1)",1
285,"(3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 1)",2
286,"(3, 3, 3, 3, 1, 3, 3, 1, 2, 3, 3, 1)",1
287,"(-1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",9
288,"(3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 1)",2
289,"(2, 3, 1, 3, 2, 3, 3, 3, 3, 2, 2, 1)",1
290,"(1, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 2)",1
291,"(3, 3, -1, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
292,"(2, 3, 1, 2, 1, 2, 3, 2, 3, 3, 3, 1)",1
293,"(1, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 1)",1
294,"(1, 3, 1, 2, 2, 3, 3, 3, 3, 2, 3, 1)",1
295,"(3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 1)",1
296,"(2, 3, -1, 2, 3, 3, 3, 3, 3, 2, 3, 1)",2
297,"(3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 2, 2)",1
298,"(3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 1)",2
299,"(-1, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1)",1
300,"(3, 3, -1, 3, 3, 3, 3, 3, 3, 2, 3, 1)",6
301,"(3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3)",2
302,"(3, 3, -1, 3, 3, 3, 3, 2, 3, 2, 3, 1)",2
303,"(3, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3, 1)",2
304,"(3, 3, 1, 3, 2, 3, 2, 1, 3, 3, 3, 2)",1
305,"(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1)",1
306,"(2, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 1)",1
307,"(1, 3, 2, 2, 1, 3, 3, 1, 3, 3, 3, 1)",1
308,"(3, 3, -1, 3, 2, 2, 3, 3, 3, 3, 3, 1)",1
309,"(3, 3, 2, 3, 1, 2, 3, 2, 2, 3, 3, 1)",1
310,"(3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
311,"(2, 3, 1, 2, 2, 3, 3, 2, 3, 2, 3, 2)",1
312,"(2, 3, 2, 2, 2, 3, 2, 1, 3, 3, 3, 2)",1
313,"(3, 3, -1, 3, 2, 3, 3, 3, 3, 2, 3, 1)",1
314,"(1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",5
315,"(3, 3, 2, 3, 1, 3, 3, 1, 3, 3, 3, 1)",1
316,"(3, 3, 1, 3, 2, 3, 3, 3, 2, 2, 3, 1)",1
317,"(3, 3, -1, 3, 2, 3, 3, 2, 3, 2, 3, 1)",1
318,"(3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1)",3
319,"(3, 3, 2, 3, -1, 2, 3, 1, 3, 3, 3, 2)",1
320,"(-1, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 1)",1
321,"(-1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
322,"(1, 3, 1, 2, 3, 3, 3, 3, 3, 3, 3, 1)",1
323,"(1, 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 2)",1
324,"(3, 3, 2, 3, 2, 3, 3, 1, 2, 3, 3, 1)",1
325,"(3, 3, 1, 3, 2, 2, 3, 3, 3, 3, 3, 1)",1
326,"(2, 3, -1, 2, 3, 3, 2, 2, 3, 3, 3, 1)",1
327,"(2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 1)",2
328,"(3, 3, 1, 3, -1, 2, 3, 2, 3, 3, 3, 1)",1
329,"(-1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
330,"(3, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1)",1
331,"(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1)",1
