,0
"(-6, 1, 9, 7, -3, 4, 4, -3, -1, 3, 9, -1)",1
"(-4, 3, 3, 3, 2, 6, 8, 4, 6, 3, 7, 3)",1
"(-6, 1, 9, 8, 5, 9, 3, -2, -6, 3, 9, -4)",1
"(-6, 1, 9, 7, 3, 9, 9, 3, 4, 3, 9, 5)",1
"(-6, 2, 9, 7, -5, 4, 6, -3, 4, 9, 7, -3)",1
"(-4, 3, -2, 2, 8, 9, 3, 2, 7, 3, 5, -2)",1
"(-6, 1, 9, 5, 5, 9, 9, 5, 9, 5, -6, -4)",1
"(-4, 3, 2, 2, -2, 3, 3, -1, 9, 3, -1, -2)",1
"(-6, 1, 9, 7, -1, 6, 7, 1, 7, 3, -2, -3)",1
"(-6, 1, -2, -1, -5, -1, 7, 3, 9, 1, -5, -4)",1
"(-6, 1, 7, 4, -1, 8, 8, -1, 9, 5, 6, 8)",1
"(-3, 5, 1, 4, -2, 4, 9, 5, 6, 5, 9, 1)",1
"(-6, 1, 9, 8, 4, 9, 4, -3, 9, 3, 8, 9)",1
"(-5, 2, 4, 3, 4, 4, 9, 9, -3, 3, 9, -3)",1
"(-6, 1, 9, 7, -5, 4, 6, -3, 9, 8, -1, -4)",1
"(-4, 3, -1, 2, 1, 4, 3, -1, 8, 2, 3, -2)",1
"(-6, 1, 9, 5, 3, 5, 5, 3, 9, 9, -1, -4)",1
"(-4, 3, -1, 2, 2, 2, 4, 3, 9, 7, 6, -2)",1
"(-5, 2, -1, 1, 7, 3, 2, 6, 3, 2, 5, -3)",1
"(-5, 2, 9, 8, 9, 9, 7, 7, 4, 4, 3, -3)",1
"(-6, 1, 6, 4, -3, 5, 8, 2, 7, 3, 1, 1)",1
"(-6, 1, -4, -1, -2, 2, 1, -4, 9, -1, 5, 6)",1
"(-6, 1, 2, 1, 9, 2, 2, 9, 8, 2, -4, -4)",1
"(-5, 3, 6, 4, -4, 4, 9, 2, 7, 9, 6, -2)",1
