,0
"(-5, 3, -2, 1, 6, 9, 4, 1, 9, 2, 2, 1)",1
"(-6, 1, 9, 6, 2, 9, 5, -4, 9, 9, -1, -4)",1
"(-6, 1, 7, 5, -3, 4, 4, -4, 9, 3, 9, 9)",1
"(-6, 1, 9, 7, 5, 4, 3, 4, 3, 4, 1, -4)",1
"(-5, 3, -3, 1, 2, 2, 2, 2, 6, 3, 6, -3)",1
"(-6, 1, 7, 4, 3, 9, 4, -4, 8, 3, 2, 2)",1
"(-6, 1, 5, 3, -4, 3, 5, -3, 2, 3, 7, -1)",1
"(-6, 1, -1, 1, 2, 1, 7, 8, 4, 4, 4, -4)",1
"(-3, 5, -1, 4, 9, 8, 6, 8, 9, 4, 6, -1)",1
"(-5, 2, 2, 2, -3, 3, 4, -2, 7, 3, 1, -2)",1
"(-4, 3, -1, 2, 7, 4, 4, 7, 4, 3, 7, -2)",1
"(-6, 1, 7, 5, 6, 5, 4, 5, 1, 4, 4, -4)",1
"(-6, 1, 9, 8, 2, 8, 8, 2, 1, 3, 9, 2)",1
"(-6, 1, -2, -1, 1, 5, 1, -4, 9, 4, 9, 6)",1
"(-6, 1, 9, 4, -2, 9, 8, -3, 1, 7, 7, -1)",1
"(-6, 1, 9, 7, 9, 3, 4, 9, 5, 6, 3, -4)",1
"(-6, 1, 9, 9, 2, 5, 6, 3, -3, 2, 7, -4)",1
"(-6, 1, -6, -1, 9, -1, -1, 9, 5, 7, 9, -4)",1
"(-6, 1, -5, -1, 6, 8, 3, 1, 9, -1, -3, -4)",1
"(-6, 1, 9, 8, -3, 2, 7, 2, -4, 2, 8, -4)",1
"(-5, 3, 8, 5, -1, 7, 9, 1, -1, 6, 9, -2)",1
"(-6, 1, 4, 3, -5, 3, 4, -4, 2, 4, 4, -4)",1
"(-6, 1, -1, 1, -2, 1, 4, 2, -2, 5, 9, -4)",1
"(-6, 1, 2, 2, 3, 7, 2, -4, 7, 8, 5, -3)",1
"(-6, 1, 2, 1, 9, 5, 5, 9, 9, 2, -5, -4)",1
