,0
"(3, 9, 4, 6, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(-4, 3, 2, 4, 6, 5, 5, 6, 8, 4, 9, 4)",1
"(-5, 3, 9, 7, 9, 9, 9, 9, 7, 7, 9, 5)",1
"(-3, 4, 7, 7, 5, 8, 7, 4, 7, 7, 9, 3)",1
"(-3, 5, 2, 5, 4, 6, 8, 6, 9, 6, 9, 3)",1
"(-1, 6, 5, 6, 2, 6, 9, 5, 9, 8, 9, 3)",1
"(3, 9, 3, 6, 9, 9, 9, 9, 9, 6, 9, 3)",3
"(-4, 3, -1, 4, 9, 9, 5, 5, 9, 4, 9, 3)",1
"(-5, 3, 9, 7, 8, 8, 9, 9, 7, 9, 9, 4)",1
"(-5, 3, 7, 6, 4, 6, 9, 7, 9, 7, 9, 5)",1
"(-3, 4, 9, 7, 7, 9, 8, 6, 9, 8, 8, 3)",1
"(-4, 3, 9, 8, 2, 7, 9, 4, 9, 9, 9, 4)",1
"(-3, 5, 3, 5, 3, 6, 6, 3, 9, 6, 9, 4)",1
"(-5, 3, 5, 5, 9, 8, 8, 9, 9, 5, 9, 7)",1
"(-4, 3, 1, 4, 3, 4, 7, 6, 9, 5, 9, 4)",1
"(-3, 4, 2, 5, 8, 9, 6, 4, 9, 5, 9, 4)",1
"(-5, 3, 6, 5, 6, 5, 8, 9, 9, 8, 9, 4)",1
"(3, 9, 9, 8, 4, 9, 9, 4, 9, 9, 8, 3)",1
"(-4, 3, 3, 4, 9, 9, 9, 9, 9, 4, 9, 7)",1
"(-4, 3, 5, 5, 4, 6, 6, 4, 8, 6, 9, 5)",1
"(-4, 3, 7, 6, 5, 8, 7, 3, 9, 7, 9, 6)",1
"(3, 9, 9, 8, 7, 8, 9, 8, 9, 9, 9, 3)",1
"(-4, 3, 2, 4, 8, 6, 5, 6, 9, 4, 8, 4)",1
"(3, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 3)",1
"(3, 9, 9, 8, 9, 9, 9, 8, 9, 9, 9, 3)",1
"(1, 7, 3, 6, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(-4, 3, 2, 4, 6, 5, 8, 9, 8, 4, 9, 3)",1
"(-5, 3, 7, 6, 8, 9, 7, 5, 8, 6, 8, 4)",1
