,0
"(-6, 2, -5, -1, 4, 1, 2, 5, 1, 1, 9, -4)",1
"(-5, 2, 7, 4, 6, 9, 5, 1, 1, 9, 9, -3)",1
"(-5, 3, -4, 1, 9, 9, 2, 1, 9, 9, 9, -3)",1
"(-5, 2, 9, 7, 8, 6, 4, 7, 9, 5, -3, -3)",1
"(-5, 2, 7, 4, -5, 4, 8, -2, 4, 9, 8, -3)",1
"(-6, 1, 9, 7, -4, 3, 4, -3, 6, 3, 5, 3)",1
"(-6, 1, 9, 6, -5, 5, 7, -3, 9, 9, -2, -4)",1
"(-5, 2, -6, 1, 5, 8, 7, 4, 9, 1, 4, -3)",1
"(-2, 6, 9, 8, 9, 9, 8, 7, 9, 8, 5, 2)",1
"(-6, 1, 8, 6, 2, 3, 9, 8, 5, 7, 3, -4)",1
"(-5, 2, 2, 2, 3, 3, 3, 3, 3, 2, 4, -3)",1
"(-6, 1, 3, 2, -1, 5, 3, -4, 5, 2, 4, 1)",1
"(-6, 1, 9, 7, 4, 7, 8, 5, -3, 3, 7, -4)",1
"(-6, 1, 1, 1, -5, 1, 9, 4, -1, 2, 9, -1)",1
"(-6, 1, 7, 4, -5, 4, 5, -4, 9, 6, 9, 8)",1
"(-4, 4, 8, 5, 1, 8, 6, -2, 9, 8, 8, 5)",1
"(-3, 4, -3, 3, 2, 3, 9, 8, 9, 6, 9, -1)",1
"(-6, 1, 8, 6, -3, 4, 4, -3, 8, 3, -4, -4)",1
"(-6, 1, 2, 1, -3, 2, 2, -3, 5, 5, 3, -4)",1
"(-4, 3, 6, 5, 3, 5, 9, 7, 4, 5, 5, -2)",1
"(2, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4)",1
"(-6, 1, 9, 7, -2, 4, 3, -2, 6, 9, 4, -4)",1
"(-6, 1, 7, 7, -4, 2, 2, -4, 7, 2, 8, 7)",1
"(-6, 1, 9, 7, -1, 6, 4, -4, 2, 4, 9, 3)",1
"(-6, 1, 4, 2, 9, 3, 3, 9, -3, 4, 8, -4)",1
"(-6, 1, 2, 2, 1, 6, 3, -3, 8, 2, 3, 3)",1
"(-6, 1, 4, 2, 9, 9, 3, 3, 4, 3, 1, -4)",1
"(-6, 1, 6, 5, 2, 8, 3, -4, -3, 2, 8, -3)",1
"(-6, 1, 3, 2, -3, 3, 3, -3, -1, 3, 5, -4)",1
"(-6, 1, 9, 7, -5, 3, 5, -3, 2, 9, 9, -4)",1
