,0
"(-4, 3, 9, 7, 6, 9, 7, 4, 7, 8, 9, 4)",1
"(3, 9, 3, 6, 7, 7, 7, 7, 9, 6, 9, 3)",1
"(-4, 3, 3, 4, 7, 5, 5, 7, 7, 4, 9, 4)",1
"(3, 9, 3, 6, 7, 9, 9, 8, 9, 6, 9, 3)",1
"(2, 9, 9, 8, 4, 9, 9, 3, 9, 9, 9, 4)",1
"(-4, 3, 3, 4, 3, 4, 9, 8, 7, 5, 9, 4)",1
"(-5, 3, 9, 8, 8, 9, 7, 5, 9, 7, 9, 7)",1
"(3, 9, 9, 8, 8, 9, 9, 9, 9, 9, 9, 3)",1
"(3, 9, 7, 7, 5, 9, 9, 5, 9, 7, 9, 3)",1
"(3, 9, 7, 7, 9, 9, 7, 8, 9, 9, 9, 3)",1
"(3, 9, 8, 7, 8, 8, 9, 9, 9, 8, 8, 3)",1
"(-5, 3, 9, 7, 5, 7, 9, 6, 7, 7, 9, 5)",1
"(-4, 3, -1, 4, 5, 5, 9, 9, 9, 4, 9, 3)",1
"(3, 9, 4, 6, 3, 7, 8, 5, 9, 7, 9, 3)",1
"(-3, 4, 1, 5, 6, 8, 8, 7, 9, 5, 9, 3)",1
"(2, 9, 3, 6, 4, 7, 7, 5, 9, 6, 9, 3)",1
"(-5, 3, 9, 7, 8, 9, 7, 6, 7, 7, 9, 4)",1
"(-4, 3, -1, 4, 9, 5, 5, 9, 9, 4, 9, 4)",1
"(-4, 3, 4, 4, 9, 9, 5, 5, 9, 5, 7, 4)",1
"(-4, 3, 3, 4, 5, 5, 6, 5, 9, 5, 7, 4)",1
"(3, 9, 4, 6, 9, 9, 7, 7, 9, 6, 9, 3)",1
"(-5, 3, 9, 7, 5, 8, 8, 5, 7, 7, 9, 4)",1
"(3, 9, 9, 8, 8, 9, 9, 7, 8, 9, 9, 3)",1
"(-3, 4, 4, 5, 9, 9, 9, 9, 7, 6, 9, 3)",1
"(-4, 3, -1, 4, 5, 6, 5, 4, 9, 4, 9, 4)",1
"(-4, 3, 5, 5, 9, 8, 6, 7, 8, 6, 8, 4)",1
"(-4, 3, 1, 4, 6, 6, 5, 5, 8, 4, 9, 3)",1
"(3, 9, 3, 6, 9, 8, 7, 8, 9, 6, 9, 3)",1
"(-4, 3, 5, 5, 4, 6, 6, 4, 9, 6, 7, 4)",1
"(3, 9, 9, 8, 4, 9, 9, 3, 9, 9, 9, 4)",1
