,0
"(1, 7, 9, 8, -5, 9, -6, 9, 9, 9, 9, 3)",1
"(1, 7, 1, 6, 9, 7, -6, 9, 9, 3, 9, 4)",1
"(1, 7, 4, 6, -4, 6, -6, 6, 9, 8, 9, 3)",1
"(1, 7, 9, 8, -5, 8, 2, 4, 6, 3, 7, 4)",1
"(1, 7, 9, 8, -3, 8, -6, 5, 9, 3, 3, 3)",1
"(1, 7, 3, 6, -6, 6, 4, 5, 8, 5, 9, 3)",1
"(1, 7, 2, 6, 9, 8, 3, 8, 8, 3, 9, 3)",1
"(1, 7, 3, 6, 7, 7, 9, 9, 9, 6, 9, 3)",1
"(1, 7, 4, 6, -2, 6, -4, 4, 9, 6, 9, 3)",1
"(1, 7, 9, 8, 1, 9, 3, 3, 9, 9, 9, 3)",1
"(1, 7, -1, 6, 4, 6, 4, 5, 9, 3, 9, 3)",1
"(1, 7, 5, 6, 7, 7, 4, 8, 9, 3, 7, 6)",1
"(1, 7, 9, 8, 9, 9, -6, 8, 9, 9, 9, 3)",1
"(1, 7, 3, 6, 7, 9, -2, 4, 9, 3, 7, 4)",1
"(1, 7, 9, 8, 3, 8, 5, 9, 9, 3, 3, 3)",1
"(1, 7, 3, 6, -4, 6, 8, 7, 8, 4, 9, 4)",1
"(1, 7, 9, 8, 3, 9, 3, 4, 4, 3, 9, 5)",1
"(1, 7, 9, 8, 6, 9, 5, 8, 3, 4, 9, 3)",1
"(1, 7, 9, 8, 1, 9, 9, 5, 9, 8, 8, 3)",1
"(1, 7, -1, 6, 9, 6, -5, 9, 9, 3, 9, 3)",1
"(1, 7, 8, 7, 3, 8, 3, 3, 9, 3, 6, 6)",1
"(1, 7, 9, 8, 7, 9, -4, 6, 8, 8, 9, 3)",1
"(1, 7, 1, 6, 2, 6, 9, 9, 9, 4, 9, 3)",1
"(1, 7, 8, 7, -6, 8, 4, 7, 5, 3, 9, 5)",1
"(1, 7, 9, 8, 8, 9, 6, 9, 9, 9, 9, 3)",1
"(1, 7, 3, 6, 2, 6, -6, 4, 7, 3, 9, 4)",1
"(1, 7, 9, 8, -6, 9, -4, 9, 9, 3, 9, 9)",1
"(1, 7, 8, 8, -6, 8, -2, 9, 3, 3, 9, 3)",1
"(1, 7, 9, 8, 5, 9, 3, 5, 5, 5, 8, 3)",1
"(1, 7, 9, 9, -6, 7, -4, 5, 4, 4, 9, 3)",1
