,0
"(1, 7, 3, 6, 6, 7, 6, 6, 9, 6, 9, 3)",1
"(1, 7, 7, 6, 4, 8, 8, 4, 9, 9, 9, 3)",1
"(-1, 7, 7, 9, 9, 5, 5, 9, 9, 4, 7, 3)",1
"(1, 7, 7, 6, 9, 9, 9, 9, 9, 9, 9, 3)",1
"(1, 7, 9, 9, 9, 9, 7, 7, 9, 9, 9, 3)",1
"(1, 7, 3, 6, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(1, 7, 9, 9, 8, 7, 9, 9, 9, 9, 9, 3)",1
"(-1, 6, 1, 5, 3, 4, 5, 4, 9, 4, 9, 4)",1
"(-1, 6, 4, 8, 9, 8, 3, 4, 9, 4, 9, 4)",1
"(1, 7, 5, 6, 9, 9, 9, 9, 9, 7, 9, 3)",1
"(-1, 6, 7, 9, 4, 4, 9, 9, 7, 4, 9, 3)",1
"(-1, 6, 6, 9, 5, 3, 4, 5, 8, 4, 9, 4)",1
"(1, 7, 9, 9, 3, 8, 8, 3, 9, 8, 9, 4)",1
"(-1, 6, 1, 5, 5, 3, 5, 7, 9, 3, 9, 5)",1
"(1, 7, 7, 6, 4, 9, 9, 3, 9, 9, 9, 4)",1
"(-1, 7, 4, 7, 4, 5, 5, 4, 8, 4, 9, 3)",1
"(1, 7, 5, 8, 8, 7, 9, 9, 8, 5, 9, 3)",1
"(-1, 6, 6, 9, 7, 3, 6, 9, 8, 4, 9, 3)",1
"(-1, 6, -1, 5, 9, 9, 3, 4, 9, 4, 9, 4)",1
"(1, 7, 2, 6, 9, 5, 5, 9, 9, 5, 9, 3)",1
"(1, 7, 3, 6, 9, 6, 5, 9, 9, 5, 9, 3)",1
"(-1, 6, 4, 7, 3, 3, 9, 9, 9, 5, 9, 4)",1
"(1, 7, 9, 9, 9, 7, 7, 9, 9, 9, 9, 3)",1
"(1, 7, 9, 9, 2, 7, 9, 4, 9, 9, 9, 4)",1
"(1, 7, 6, 6, 3, 8, 9, 4, 9, 9, 9, 3)",1
"(-1, 6, 2, 5, 9, 9, 4, 4, 8, 4, 9, 3)",1
"(-1, 6, 1, 5, 9, 8, 5, 6, 9, 4, 8, 3)",1
"(-1, 7, 7, 9, 9, 6, 6, 9, 9, 4, 7, 3)",1
"(1, 7, 3, 6, 2, 4, 7, 4, 9, 6, 9, 3)",1
"(-1, 6, 3, 6, 1, 3, 8, 6, 9, 6, 9, 3)",1
