,0
"(-6, 1, 1, 1, 3, 7, 1, -3, 9, 9, 4, -4)",1
"(-6, 1, 9, 7, 9, 7, 4, 6, 5, 4, 1, -4)",1
"(-5, 2, 7, 5, 3, 7, 6, 2, 2, 5, 5, -3)",1
"(-6, 1, 3, 2, 4, 9, 6, 1, -5, 2, 9, -3)",1
"(-6, 1, 1, 1, 5, 9, 2, -4, 9, 7, 1, -4)",1
"(-6, 1, 9, 6, -5, 3, 9, 2, 2, 4, 7, 1)",1
"(-6, 1, -1, -1, -3, 2, 9, 5, -2, 1, 6, -4)",1
"(-6, 1, 3, 2, 4, 9, 2, -4, 9, 5, 9, 8)",1
"(-6, 1, -3, -1, 6, 9, -1, -4, 4, 3, 9, 2)",1
"(-3, 4, -1, 3, 4, 6, 3, 1, 9, 9, 9, -1)",1
"(-5, 2, 9, 7, 3, 5, 8, 6, 6, 5, 1, -3)",1
"(-6, 1, -2, -1, -6, -1, 7, 2, 1, 2, 9, 1)",1
"(-2, 5, 8, 6, 5, 7, 9, 7, 8, 8, 7, 1)",1
"(-4, 4, 2, 3, 1, 5, 6, 2, 2, 3, 8, -1)",1
"(-6, 1, 9, 2, 3, 9, 9, 2, 9, 8, -6, -4)",1
"(-5, 2, -4, 1, -3, 1, 4, 1, 8, 6, 7, -3)",1
"(-3, 4, -6, 3, 3, 3, 9, 9, 9, 4, 9, -1)",1
"(-6, 2, 8, 5, 2, 9, 4, -4, 8, 6, 3, 1)",1
"(-6, 1, 4, 2, 2, 8, 3, -4, 4, 9, 8, -3)",1
"(-6, 1, 1, 1, 5, 9, 1, -4, 6, 7, 9, 1)",1
"(-6, 1, 6, 4, 7, 4, 5, 9, -1, 3, 4, -4)",1
