,0
"(-6, 2, 8, 6, 8, 4, 4, 8, -1, 4, 7, -4)",1
"(-6, 1, 5, 3, 5, 5, 4, 4, 1, 4, 4, -4)",1
"(-3, 5, 5, 5, 4, 6, 6, 5, 4, 6, 8, -1)",1
"(-6, 1, 6, 4, 3, 9, 9, 3, 3, 3, 6, 1)",1
"(-6, 2, 2, 2, -5, 2, 8, 2, 1, 4, 8, -3)",1
"(-5, 3, 9, 7, -3, 5, 6, -1, 1, 6, 8, -3)",1
"(-4, 3, -1, 2, 8, 9, 3, 2, 1, 3, 9, -2)",1
"(1, 8, 5, 6, 6, 8, 9, 7, 9, 7, 9, 3)",1
"(-6, 1, 5, 3, -2, 5, 9, 3, -2, 3, 6, -3)",1
"(-6, 1, 7, 5, -2, 6, 4, -3, -4, 3, 9, -3)",1
"(-6, 1, 9, 7, 3, 3, 9, 9, -4, 4, 8, -4)",1
"(-6, 1, 9, 8, -2, 5, 9, 4, 8, 2, 9, 9)",1
"(-6, 1, -3, -1, 1, 3, 7, 4, -2, -1, 7, -4)",1
"(-6, 1, 8, 4, 4, 8, 4, -1, 3, 9, 7, -4)",1
"(-3, 4, 5, 5, 6, 7, 5, 4, 5, 5, 6, -1)",1
"(-6, 1, 9, 5, 1, 9, 5, -4, 7, 9, 3, -3)",1
"(1, 7, 9, 8, 7, 9, 9, 6, 9, 9, 9, 3)",1
"(-6, 1, 6, 3, -2, 7, 4, -4, 9, 5, 7, 7)",1
"(-5, 3, 8, 6, -2, 5, 5, -3, 3, 8, 9, -2)",1
"(-5, 3, 8, 6, -3, 5, 7, -1, 8, 5, 3, -1)",1
"(-6, 1, -3, -1, -2, 1, 9, 8, 4, -1, 2, -4)",1
