,0
"(-6, 1, 8, 3, -1, 9, 9, -1, 6, 6, 9, 7)",1
"(-6, 1, 7, 5, -4, 4, 6, -2, 8, 3, 2, 2)",1
"(-6, 1, 9, 8, -1, 3, 4, 1, 1, 6, 6, -4)",1
"(-6, 1, -3, -1, 6, 2, 1, 5, -4, -1, 8, -4)",1
"(-6, 1, 6, 4, -3, 4, 4, -3, 1, 4, 4, -4)",1
"(-6, 1, 9, 7, -4, 4, 4, -4, 9, 3, 9, 9)",1
"(-5, 2, 9, 7, 9, 5, 5, 9, -2, 5, 9, -3)",1
"(-6, 1, -4, -1, 7, 5, 8, 9, 9, -1, -4, -4)",1
"(-6, 1, -6, -1, -3, 1, -1, -4, 9, 1, 9, 7)",1
"(-6, 1, 8, 6, -2, 5, 3, -4, 9, 4, 7, 7)",1
"(-6, 1, 4, 2, 9, 7, 3, 5, 9, 8, 2, -4)",1
"(-6, 1, 6, 4, 1, 4, 9, 6, 1, 4, 4, -4)",1
"(-3, 5, -2, 3, 8, 9, 4, 3, 6, 4, 9, -1)",1
"(-6, 1, 8, 6, -2, 6, 4, -3, 5, 3, 2, -2)",1
"(-6, 1, -2, -1, -2, 1, 1, -3, 6, 7, 6, -4)",1
"(-6, 2, -6, -1, 9, 4, 4, 9, 2, 1, 7, -4)",1
"(-3, 4, 1, 3, 7, 9, 8, 5, 2, 3, 9, -1)",1
"(-4, 3, 9, 7, 4, 9, 6, 1, 6, 5, 3, -2)",1
"(-6, 1, 7, 5, -4, 4, 9, 3, 4, 3, 8, 5)",1
"(-6, 1, -6, -1, 9, 9, -1, -2, 5, 4, 8, -4)",1
"(-6, 1, 9, 7, -4, 4, 5, -3, 9, 3, 9, 9)",1
"(-6, 1, 9, 7, 9, 5, 4, 8, -4, 3, 7, -4)",1
"(-6, 1, 6, 3, 2, 9, 5, -3, 6, 4, 4, 3)",1
