	all	dKd	Keq	Kd	Km1	Km2	Km3	kcat
0	0.130999368626	0.139844955861	0.133669525405	0.140541273988	0.140541273988	0.140432568831	0.140541273988	0.101420967771
1	0.136593198458	0.140541273988	0.13285967741	0.139418359153	0.139418359153	0.139679462457	0.140775054584	0.108514745012
2	0.130730918558	0.140432568831	0.131603484716	0.138224102471	0.140859165539	0.140220066673	0.14140308552	0.100259605499
3	0.131044025829	0.140432568831	0.133669525405	0.141090672199	0.138061459783	0.139784763909	0.14140308552	0.103619935006
4	0.132697376009	0.137872988582	0.131603484716	0.139516819768	0.140859165539	0.140775054584	0.140133938733	0.0977964954593
5	0.131088428929	0.140432568831	0.128456114175	0.141285762247	0.140432568831	0.138786791234	0.140655369436	0.100259605499
6	0.132438168526	0.139844955861	0.134312439795	0.140655369436	0.139516819768	0.140220066673	0.141285762247	0.101420967771
7	0.133611185206	0.141285762247	0.13285967741	0.140541273988	0.141285762247	0.139947725534	0.139895473742	0.101420967771
8	0.131065326969	0.140005972123	0.129388683959	0.139567423119	0.14140308552	0.139895473742	0.139349461146	0.099052688153
9	0.135152392073	0.140005972123	0.131603484716	0.140541273988	0.139418359153	0.140220066673	0.141285762247	0.106649177004
10	0.134882476735	0.139844955861	0.131173093816	0.14140308552	0.140271552569	0.140110368223	0.140110368223	0.0964868319481
11	0.135844569227	0.140859165539	0.132027939001	0.138655008237	0.140005972123	0.141285762247	0.139784763909	0.111116782817
12	0.131157515266	0.139844955861	0.132446618218	0.139679462457	0.139567423119	0.138410106334	0.140055764365	0.100259605499
13	0.13428892828	0.140005972123	0.131010989288	0.140655369436	0.139516819768	0.140655369436	0.140271552569	0.105672191844
14	0.130226617397	0.140859165539	0.13285967741	0.139620461601	0.140859165539	0.139015892901	0.139516819768	0.102540089201
15	0.131261261681	0.140432568831	0.132446618218	0.140541273988	0.139784763909	0.139085914003	0.141712358955	0.106649177004
16	0.131004324843	0.140972179754	0.129844580412	0.140859165539	0.139418359153	0.136650944652	0.140110368223	0.110273649315
17	0.135538434424	0.140859165539	0.13285967741	0.141285762247	0.141285762247	0.140110368223	0.140972179754	0.0921860148781
18	0.131373459604	0.138726181998	0.132290881799	0.140775054584	0.140271552569	0.139567423119	0.14140308552	0.0964868319481
19	0.135045119423	0.140110368223	0.132446618218	0.139516819768	0.138914158383	0.141285762247	0.140698149277	0.102540089201
20	0.130969688037	0.141712358955	0.129388683959	0.140972179754	0.140005972123	0.139015892901	0.139349461146	0.100259605499
21	0.132759337913	0.140432568831	0.132446618218	0.140335264163	0.138726181998	0.139123051548	0.140972179754	0.0951189424067
22	0.134991375811	0.140432568831	0.134458605761	0.140972179754	0.141285762247	0.138817650926	0.140110368223	0.0951189424067
23	0.136138039495	0.140005972123	0.132446618218	0.140271552569	0.139620461601	0.140432568831	0.139895473742	0.103619935006
24	0.134382461701	0.140432568831	0.130736597876	0.140005972123	0.139784763909	0.140541273988	0.140972179754	0.106649177004
25	0.131074252221	0.140005972123	0.132446618218	0.139516819768	0.139844955861	0.140972179754	0.141285762247	0.104663168734
26	0.133053233283	0.138817650926	0.133267265458	0.140541273988	0.140541273988	0.139784763909	0.140972179754	0.105672191844
27	0.133673863523	0.140110368223	0.130736597876	0.141285762247	0.140005972123	0.139015892901	0.140972179754	0.093687407656
28	0.133405600446	0.140972179754	0.131173093816	0.139679462457	0.141285762247	0.141285762247	0.140972179754	0.105672191844
29	0.129498314771	0.13829958529	0.134458605761	0.138809445043	0.139784763909	0.138678679978	0.139679462457	0.106649177004
30	0.131541369537	0.138565165737	0.129217232312	0.140541273988	0.14140308552	0.140541273988	0.140972179754	0.101420967771
31	0.131041467312	0.139579375415	0.131603484716	0.139152778707	0.141712358955	0.140220066673	0.141090672199	0.105672191844
32	0.133711585687	0.140432568831	0.130572253382	0.138565165737	0.141285762247	0.139123051548	0.140655369436	0.093687407656
33	0.127157128632	0.138991762445	0.133267265458	0.139683939599	0.139844955861	0.139455683322	0.139947725534	0.102540089201
34	0.130081343684	0.140432568831	0.135605537811	0.1403786313	0.141712358955	0.140110368223	0.139567423119	0.105672191844
35	0.132270779301	0.140972179754	0.133267265458	0.139844955861	0.140541273988	0.140432568831	0.140972179754	0.103619935006
36	0.127663659098	0.139579375415	0.13285967741	0.138224102471	0.140972179754	0.139349461146	0.140972179754	0.108514745012
37	0.132305276916	0.140859165539	0.131603484716	0.140655369436	0.141712358955	0.139729477596	0.140775054584	0.0977964954593
38	0.130841682155	0.141712358955	0.134458605761	0.140541273988	0.139418359153	0.137711972321	0.140432568831	0.093687407656
39	0.129633445836	0.13838674516	0.134066594756	0.140541273988	0.139349461146	0.139015892901	0.140110368223	0.0921860148781
40	0.128479361687	0.140541273988	0.129388683959	0.140541273988	0.141285762247	0.140859165539	0.141090672199	0.109406762476
41	0.130564392469	0.140859165539	0.132027939001	0.140698149277	0.14140308552	0.141712358955	0.140432568831	0.0951189424067
42	0.135267433969	0.139418359153	0.129844580412	0.139418359153	0.141712358955	0.140972179754	0.141712358955	0.099052688153
43	0.133690284547	0.140859165539	0.134066594756	0.140655369436	0.140432568831	0.139516819768	0.140655369436	0.0977964954593
44	0.131106066774	0.139679462457	0.133669525405	0.140859165539	0.140005972123	0.139085914003	0.140220066673	0.0921860148781
45	0.1319766723	0.139844955861	0.127312455049	0.139729477596	0.140110368223	0.140220066673	0.140655369436	0.102540089201
46	0.130283079144	0.140432568831	0.132027939001	0.139895473742	0.140110368223	0.140432568831	0.140859165539	0.0921860148781
47	0.135152392073	0.139579375415	0.132446618218	0.139248556691	0.141285762247	0.139516819768	0.140335264163	0.104663168734
48	0.136271165935	0.140859165539	0.13285967741	0.137793196706	0.141285762247	0.139947725534	0.141285762247	0.107596096263
49	0.134012202128	0.140859165539	0.133669525405	0.13935417708	0.140972179754	0.139248556691	0.140972179754	0.106649177004
50	0.133427116749	0.139349461146	0.132705954	0.14140308552	0.1403786313	0.139516819768	0.141712358955	0.0906075946564
51	0.130647655513	0.140432568831	0.134458605761	0.140698149277	0.140271552569	0.139248556691	0.140859165539	0.099052688153
52	0.133550569425	0.139418359153	0.13285967741	0.140110368223	0.140432568831	0.139684889567	0.141712358955	0.100259605499
53	0.134991375811	0.140859165539	0.133267265458	0.138726181998	0.139679462457	0.140220066673	0.138234308407	0.104663168734
54	0.130695182338	0.138655008237	0.132027939001	0.141285762247	0.139085914003	0.140110368223	0.140335264163	0.108514745012
55	0.134430054665	0.138726181998	0.131603484716	0.138914158383	0.141712358955	0.141090672199	0.139895473742	0.0921860148781
56	0.133304316447	0.140005972123	0.131603484716	0.139516819768	0.141712358955	0.140972179754	0.140133938733	0.100259605499
57	0.135823268087	0.140432568831	0.133669525405	0.139895473742	0.139844955861	0.139947725534	0.140541273988	0.104663168734
58	0.132858392271	0.140432568831	0.131173093816	0.1403786313	0.140110368223	0.141712358955	0.141285762247	0.0906075946564
59	0.132433710921	0.138655008237	0.131603484716	0.140432568831	0.141285762247	0.139567423119	0.141090672199	0.103619935006
60	0.135906930954	0.140541273988	0.13285967741	0.139729477596	0.140110368223	0.141285762247	0.140541273988	0.105672191844
61	0.131661865191	0.138138569029	0.131603484716	0.141285762247	0.139516819768	0.138066583134	0.139567423119	0.107596096263
62	0.134403762841	0.140972179754	0.132446618218	0.141285762247	0.140859165539	0.140541273988	0.141285762247	0.105672191844
63	0.131272587921	0.139418359153	0.128925931664	0.140220066673	0.140655369436	0.136289096851	0.140972179754	0.105672191844
64	0.133406415561	0.140005972123	0.135227957027	0.140005972123	0.140698149277	0.140541273988	0.14140308552	0.101420967771
65	0.128326844744	0.139844955861	0.134458605761	0.140655369436	0.14140308552	0.140110368223	0.141090672199	0.100259605499
66	0.134020665203	0.140271552569	0.131173093816	0.140432568831	0.140972179754	0.140541273988	0.139895473742	0.107596096263
67	0.128740725702	0.140110368223	0.13484568568	0.138039943479	0.140859165539	0.138749856075	0.140220066673	0.099052688153
68	0.127174771041	0.140432568831	0.132446618218	0.139257342891	0.140432568831	0.139567423119	0.1403786313	0.093687407656
69	0.133550569425	0.141285762247	0.130736597876	0.140655369436	0.141285762247	0.140220066673	0.13813631206	0.093687407656
70	0.128058947431	0.141285762247	0.131173093816	0.140655369436	0.139579375415	0.140432568831	0.140335264163	0.0951189424067
71	0.132515058607	0.140432568831	0.13484568568	0.139579375415	0.141285762247	0.139349461146	0.141285762247	0.108514745012
72	0.13502360312	0.138991762445	0.129844580412	0.138914158383	0.138817650926	0.13813631206	0.141090672199	0.0977964954593
73	0.12878025242	0.139152778707	0.135227957027	0.140271552569	0.141712358955	0.140110368223	0.139947725534	0.101420967771
74	0.131500848929	0.141285762247	0.129844580412	0.141712358955	0.139418359153	0.138224102471	0.139185158838	0.0906075946564
75	0.131578602147	0.140005972123	0.131603484716	0.139679462457	0.140005972123	0.14001179469	0.139516819768	0.102540089201
76	0.1353133825	0.140005972123	0.13285967741	0.138809445043	0.141285762247	0.140655369436	0.141090672199	0.104663168734
77	0.134382461701	0.140541273988	0.132446618218	0.140110368223	0.140271552569	0.139784763909	0.140541273988	0.100259605499
78	0.13424274658	0.138404149475	0.129844580412	0.138830746183	0.140271552569	0.139947725534	0.14001179469	0.111116782817
79	0.134460214918	0.139152778707	0.134458605761	0.140859165539	0.141712358955	0.140972179754	0.140859165539	0.102540089201
80	0.132543788914	0.13838674516	0.134458605761	0.139579375415	0.141285762247	0.140541273988	0.140655369436	0.109406762476
81	0.133520343033	0.140005972123	0.133669525405	0.140271552569	0.141285762247	0.140541273988	0.140972179754	0.101420967771
82	0.135267433969	0.139418359153	0.130293821205	0.140110368223	0.140005972123	0.140220066673	0.140005972123	0.100259605499
83	0.132194842428	0.139418359153	0.133669525405	0.139185158838	0.141712358955	0.140972179754	0.140335264163	0.111116782817
84	0.133024918359	0.137955839394	0.130293821205	0.140432568831	0.140859165539	0.139349461146	0.141712358955	0.101420967771
85	0.132697376009	0.140005972123	0.13285967741	0.1403786313	0.141285762247	0.140271552569	0.140972179754	0.100259605499
86	0.134564779103	0.140972179754	0.133669525405	0.139418359153	0.140972179754	0.140335264163	0.140972179754	0.0977964954593
87	0.128929552957	0.140005972123	0.134066594756	0.138914158383	0.140432568831	0.139152778707	0.140655369436	0.105672191844
88	0.133846205982	0.139152778707	0.13285967741	0.140541273988	0.141285762247	0.140432568831	0.139895473742	0.101420967771
89	0.134725795365	0.139579375415	0.132027939001	0.140972179754	0.140271552569	0.140541273988	0.140655369436	0.107596096263
90	0.131766081468	0.140432568831	0.132027939001	0.137285375613	0.140859165539	0.139784763909	0.138849896755	0.102540089201
91	0.134183307892	0.141285762247	0.132446618218	0.139895473742	0.140432568831	0.139289687176	0.140972179754	0.101420967771
92	0.132028779063	0.139844955861	0.133918609929	0.140775054584	0.140859165539	0.140972179754	0.140655369436	0.110273649315
93	0.131790634135	0.139579375415	0.128456114175	0.138830746183	0.138991762445	0.140133938733	0.140541273988	0.106649177004
94	0.135638667877	0.140859165539	0.130736597876	0.140005972123	0.140005972123	0.139684889567	0.140541273988	0.103619935006
95	0.131127802631	0.138138569029	0.132027939001	0.139620461601	0.140110368223	0.139516819768	0.140110368223	0.100259605499
96	0.131733092069	0.140005972123	0.134312439795	0.139418359153	0.140698149277	0.141285762247	0.139679462457	0.100259605499
97	0.12878025242	0.140432568831	0.134312439795	0.139349461146	0.140859165539	0.139455683322	0.141712358955	0.103619935006
98	0.134451570969	0.139579375415	0.134458605761	0.139085914003	0.140859165539	0.140655369436	0.139123051548	0.100259605499
99	0.131578602147	0.140859165539	0.131603484716	0.140972179754	0.140110368223	0.139349461146	0.141285762247	0.0964868319481
