,0
"(-6, 1, 5, 3, 4, 5, 9, 8, 5, 4, -2, -4)",1
"(-4, 4, 2, 3, 1, 5, 3, -1, 7, 7, 7, -2)",1
"(-6, 1, 9, 8, -4, 3, 3, -4, 9, 9, 3, -3)",1
"(-6, 2, 5, 3, 3, 9, 5, -2, 7, 3, 5, 4)",1
"(-2, 5, 9, 7, 3, 9, 8, 2, 7, 7, 9, 5)",1
"(-6, 1, 9, 7, 3, 3, 4, 3, 3, 9, 8, -4)",1
"(-6, 1, 9, 2, -5, 8, 9, -3, 9, 9, -5, -4)",1
"(-3, 4, 9, 7, 1, 8, 7, -1, 5, 8, 8, 1)",1
"(-6, 1, 9, 3, 9, 9, 9, 9, 9, 8, -6, -4)",1
"(-4, 3, -3, 2, -3, 2, 6, 2, 9, 3, 9, 4)",1
"(-5, 3, -4, 1, -3, 2, 2, -2, 9, 2, 3, -2)",1
"(-6, 1, 2, 2, -1, 5, 2, -4, 5, 5, 9, 3)",1
"(-6, 1, 9, 7, 8, 9, 4, 2, 3, 3, 2, -4)",1
"(-6, 1, -4, -1, 2, 3, 8, 7, 4, -1, 3, -4)",1
"(-4, 4, 9, 5, 9, 9, 8, 9, 5, 9, 6, -2)",1
"(2, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4)",1
"(-6, 1, -1, -1, -6, 1, 4, -2, 9, 9, 3, -4)",1
"(-6, 1, 9, 7, -4, 3, 6, -2, 3, 3, 8, 4)",1
"(-6, 1, 6, 4, 8, 5, 4, 7, 8, 4, -4, -4)",1
"(-6, 2, -5, -1, 5, 8, 7, 4, 9, 1, 1, -2)",1
"(-6, 1, 1, 1, 1, 1, 9, 9, 4, 8, 8, -4)",1
"(-6, 1, -6, -1, 9, 2, 2, 9, 6, -1, 3, -4)",1
"(-6, 1, 4, 2, 5, 6, 3, 2, 4, 3, 1, -4)",1
"(-5, 2, 2, 2, 1, 5, 3, -1, -1, 2, 7, -3)",1
