,0
"(1, 7, 5, 6, 6, 9, 7, 4, 9, 8, 9, 3)",1
"(1, 7, 9, 9, 7, 7, 9, 9, 8, 8, 9, 3)",1
"(1, 7, 4, 7, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(1, 7, 8, 6, 4, 9, 9, 4, 8, 9, 9, 3)",1
"(1, 7, 7, 9, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(-1, 7, 6, 4, 4, 9, 9, 3, 8, 9, 9, 3)",1
"(-1, 6, 3, 3, 6, 7, 9, 9, 7, 6, 9, 4)",1
"(-1, 7, 1, 3, 9, 8, 7, 9, 9, 6, 8, 3)",1
"(1, 7, 9, 9, 9, 9, 9, 9, 8, 8, 9, 3)",1
"(-1, 6, 3, 3, 8, 9, 8, 7, 9, 6, 8, 4)",1
"(-1, 7, 3, 4, 2, 6, 9, 6, 9, 7, 9, 3)",1
"(1, 7, 9, 8, 4, 9, 9, 4, 8, 9, 9, 3)",1
"(1, 7, 8, 9, 6, 9, 9, 6, 9, 7, 9, 4)",1
"(-1, 7, 2, 3, 9, 9, 6, 5, 9, 7, 9, 3)",1
"(1, 7, 6, 7, 4, 8, 8, 4, 9, 7, 9, 4)",1
"(1, 7, 9, 9, 2, 8, 9, 3, 9, 9, 9, 3)",1
"(1, 7, 5, 7, 7, 9, 7, 4, 9, 7, 8, 3)",1
"(-1, 6, 2, 3, 6, 6, 7, 7, 9, 7, 8, 4)",1
"(-1, 7, 1, 3, 6, 6, 7, 7, 9, 6, 9, 3)",1
"(1, 7, 7, 9, 6, 8, 7, 5, 9, 6, 9, 3)",1
"(-1, 7, 2, 4, 6, 8, 7, 5, 9, 6, 9, 3)",1
"(-1, 6, 2, 3, 5, 7, 8, 6, 9, 6, 8, 3)",1
"(1, 7, 5, 5, 7, 8, 8, 7, 8, 7, 9, 3)",1
"(1, 7, 4, 5, 5, 7, 7, 5, 9, 7, 9, 3)",1
"(-1, 6, 6, 3, 8, 9, 9, 8, 8, 9, 9, 4)",1
"(1, 7, 3, 5, 4, 7, 7, 4, 9, 7, 9, 3)",1
"(1, 7, 4, 5, 9, 9, 7, 7, 9, 9, 9, 3)",1
"(-1, 6, 1, 3, 6, 7, 6, 5, 8, 5, 9, 4)",1
"(-1, 6, 4, 3, 9, 9, 8, 8, 9, 7, 9, 6)",1
"(-1, 6, 2, 3, 6, 8, 7, 5, 9, 6, 9, 5)",1
