,0
"(1, 7, 9, 8, 4, 9, -5, 3, 9, 3, 9, 9)",1
"(1, 7, 6, 7, -6, 7, -2, 9, 9, 9, 9, 3)",1
"(1, 7, 1, 6, -6, 6, -6, 8, 9, 3, 9, 4)",1
"(1, 7, 9, 8, -6, 9, -6, 4, 9, 3, 3, 3)",1
"(1, 7, 6, 7, 4, 7, -6, 4, 9, 3, 9, 9)",1
"(1, 7, 1, 6, 4, 6, 1, 5, 9, 4, 9, 3)",1
"(1, 7, 9, 8, -6, 9, -6, 9, 9, 3, 3, 3)",1
"(1, 7, 9, 8, -6, 9, 4, 5, 6, 3, 9, 7)",1
"(1, 7, 9, 8, 4, 9, 6, 3, 9, 7, 8, 4)",1
"(1, 7, 2, 6, -5, 6, -2, 8, 9, 3, 8, 3)",1
"(1, 7, 9, 8, -6, 8, 1, 5, 8, 9, 9, 3)",1
"(1, 7, 9, 8, -1, 8, 7, 8, 7, 3, 7, 5)",1
"(1, 7, 5, 6, -6, 6, -1, 4, 9, 3, 5, 3)",1
"(1, 7, 1, 6, 2, 6, 6, 9, 9, 4, 9, 3)",1
"(1, 7, 9, 9, -1, 8, 4, 4, 8, 4, 5, 3)",1
"(1, 7, 9, 8, -6, 8, -4, 7, 9, 7, 6, 3)",1
"(1, 7, 9, 8, -6, 9, -6, 3, 9, 3, 3, 4)",1
"(1, 7, 7, 7, 6, 7, -3, 9, 9, 3, 4, 3)",1
"(1, 7, 9, 8, 6, 9, 4, 7, 9, 5, 4, 3)",1
"(1, 7, 8, 8, -1, 8, -6, 9, 9, 3, 4, 4)",1
"(1, 7, 5, 6, 3, 6, -6, 4, 9, 3, 5, 3)",1
"(1, 7, 8, 8, -6, 8, -5, 7, 9, 9, 8, 3)",1
"(1, 7, 6, 6, 5, 7, -1, 8, 9, 3, 5, 3)",1
"(1, 7, 9, 8, 9, 9, -1, 9, 8, 9, 9, 3)",1
"(1, 7, 5, 6, 5, 7, 2, 5, 9, 6, 7, 3)",1
"(1, 7, 2, 6, 4, 6, 4, 5, 9, 4, 9, 3)",1
"(1, 7, 8, 7, -3, 8, 9, 9, 9, 3, 8, 8)",1
"(1, 7, 2, 6, -1, 6, -5, 4, 9, 3, 9, 4)",1
"(1, 7, 9, 8, 3, 8, 4, 8, 3, 3, 9, 3)",1
"(1, 7, 9, 8, 6, 8, 4, 9, 6, 3, 7, 4)",1
