,0
"(-4, 3, 6, 6, 9, 9, 9, 9, 6, 6, 9, 3)",1
"(-5, 3, 9, 7, 5, 8, 9, 6, 7, 7, 9, 4)",1
"(-3, 5, 7, 7, 9, 9, 9, 9, 7, 7, 9, 3)",1
"(-5, 3, 9, 7, 5, 8, 8, 5, 9, 7, 7, 4)",1
"(-3, 5, 3, 5, 3, 6, 7, 4, 9, 6, 9, 3)",1
"(3, 9, 9, 8, 3, 9, 9, 3, 9, 9, 9, 4)",1
"(-4, 3, 1, 4, 9, 6, 4, 8, 9, 4, 9, 4)",1
"(3, 9, 6, 7, 2, 7, 9, 4, 9, 8, 9, 3)",1
"(3, 9, 4, 6, 9, 9, 7, 8, 9, 6, 9, 3)",1
"(3, 9, 9, 8, 4, 9, 9, 4, 9, 8, 9, 4)",1
"(-4, 3, 2, 4, 4, 4, 6, 5, 8, 5, 9, 4)",1
"(-3, 4, 2, 5, 8, 9, 9, 7, 9, 5, 9, 4)",1
"(-4, 3, 9, 7, 6, 9, 7, 4, 9, 9, 9, 4)",1
"(-3, 5, 4, 6, 5, 8, 6, 3, 9, 7, 9, 4)",1
"(-4, 3, 5, 5, 9, 7, 5, 8, 9, 7, 8, 4)",1
"(-4, 4, 3, 5, 9, 9, 9, 9, 9, 5, 7, 3)",1
"(-4, 3, 9, 7, 8, 7, 7, 8, 9, 9, 9, 3)",1
"(3, 9, 8, 8, 8, 9, 8, 6, 9, 8, 8, 3)",1
"(-5, 3, 9, 7, 9, 9, 9, 9, 9, 7, 7, 4)",1
"(-1, 6, 3, 6, 9, 9, 8, 8, 9, 6, 9, 3)",1
"(-3, 5, 2, 5, 7, 8, 6, 5, 9, 6, 9, 3)",1
"(-4, 4, 2, 4, 7, 8, 5, 4, 8, 5, 9, 3)",1
"(3, 9, 9, 8, 8, 9, 9, 9, 9, 9, 9, 3)",2
"(-5, 3, 9, 7, 7, 8, 9, 9, 7, 7, 9, 4)",1
"(-2, 6, 6, 6, 6, 9, 9, 6, 8, 7, 9, 3)",1
"(-4, 4, -1, 4, 9, 9, 9, 9, 9, 5, 9, 3)",1
"(3, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 3)",1
"(3, 9, 8, 8, 4, 8, 8, 4, 8, 8, 9, 3)",1
"(-2, 6, 9, 8, 9, 9, 9, 9, 9, 9, 8, 3)",1
