	all	dKd	Keq	Kd	Km1	Km2	Km3	kcat
0	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.101420967771
1	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.103241179707	0.103241179707	0.104663168734	0.104663168734
2	0.101282469808	0.104663168734	0.104663168734	0.103241179707	0.103241179707	0.104663168734	0.104663168734	0.100259605499
3	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.103619935006
4	0.101282469808	0.101819190681	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0977964954593
5	0.100397201654	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.100259605499
6	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.101420967771
7	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.101420967771
8	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.099052688153
9	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734
10	0.103241179707	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.0964868319481
11	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734
12	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.100259605499
13	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734
14	0.098438491755	0.104663168734	0.104663168734	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.102540089201
15	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734
16	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.104663168734
17	0.101819190681	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0921860148781
18	0.101282469808	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0964868319481
19	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.101282469808	0.104663168734	0.103241179707	0.102540089201
20	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.100259605499
21	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.0951189424067
22	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.0951189424067
23	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.103619935006
24	0.101819190681	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734
25	0.101819190681	0.103241179707	0.104663168734	0.103241179707	0.103241179707	0.104663168734	0.104663168734	0.104663168734
26	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734
27	0.101819190681	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.093687407656
28	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734
29	0.0998604807817	0.101819190681	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734
30	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.101420967771
31	0.0998604807817	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734
32	0.104663168734	0.104663168734	0.104663168734	0.101819190681	0.104663168734	0.103241179707	0.104663168734	0.093687407656
33	0.100397201654	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.102540089201
34	0.0998604807817	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734
35	0.103241179707	0.104663168734	0.104663168734	0.0998604807817	0.104663168734	0.104663168734	0.104663168734	0.103619935006
36	0.0989752126273	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734
37	0.0998604807817	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0977964954593
38	0.101282469808	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.093687407656
39	0.101282469808	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.0921860148781
40	0.098438491755	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734
41	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0951189424067
42	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.099052688153
43	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.101819190681	0.104663168734	0.0977964954593
44	0.0998604807817	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.0921860148781
45	0.0998604807817	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.102540089201
46	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0921860148781
47	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.104663168734
48	0.103241179707	0.101819190681	0.104663168734	0.101819190681	0.104663168734	0.103241179707	0.104663168734	0.104663168734
49	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734
50	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.101819190681	0.104663168734	0.0906075946564
51	0.100397201654	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.099052688153
52	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.100259605499
53	0.103241179707	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.103241179707	0.104663168734
54	0.0970165027283	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734
55	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.0921860148781
56	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.100259605499
57	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.103241179707	0.104663168734
58	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0906075946564
59	0.0998604807817	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103619935006
60	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734
61	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.0998604807817	0.104663168734	0.104663168734	0.104663168734
62	0.0989752126273	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734
63	0.0970165027283	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.103241179707	0.104663168734
64	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.101420967771
65	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.100259605499
66	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.104663168734
67	0.101819190681	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.099052688153
68	0.101819190681	0.104663168734	0.104663168734	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.093687407656
69	0.100397201654	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.093687407656
70	0.101282469808	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.0951189424067
71	0.100397201654	0.101819190681	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734
72	0.098438491755	0.104663168734	0.104663168734	0.103241179707	0.103241179707	0.104663168734	0.104663168734	0.0977964954593
73	0.103241179707	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.101420967771
74	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.0906075946564
75	0.103241179707	0.101819190681	0.104663168734	0.103241179707	0.103241179707	0.103241179707	0.104663168734	0.102540089201
76	0.103241179707	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734
77	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.103241179707	0.104663168734	0.100259605499
78	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734
79	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.102540089201
80	0.0998604807817	0.101819190681	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734
81	0.101819190681	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.101420967771
82	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.101819190681	0.100259605499
83	0.101819190681	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.104663168734
84	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734	0.101420967771
85	0.100397201654	0.104663168734	0.104663168734	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.100259605499
86	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.103241179707	0.104663168734	0.104663168734	0.0977964954593
87	0.100397201654	0.101819190681	0.104663168734	0.104663168734	0.103241179707	0.104663168734	0.104663168734	0.104663168734
