,0
"(1, 7, 9, 8, 4, 9, 7, 3, 9, 9, 8, 3)",1
"(1, 7, 3, 6, -6, 6, 7, 8, 9, 3, 9, 5)",1
"(1, 7, 4, 6, -6, 6, -4, 9, 9, 3, 9, 7)",1
"(1, 7, 9, 8, 1, 9, -6, 3, 9, 7, 9, 5)",1
"(1, 7, 9, 8, -6, 9, -6, 4, 7, 8, 9, 3)",1
"(1, 7, 1, 6, -6, 6, -6, 6, 9, 3, 9, 3)",1
"(1, 7, 2, 6, -2, 6, -5, 7, 8, 3, 9, 3)",1
"(1, 7, 9, 8, -4, 8, 3, 7, 3, 3, 9, 3)",1
"(1, 7, 8, 8, 9, 9, 5, 9, 9, 3, 7, 7)",1
"(1, 7, 4, 6, 3, 6, -3, 4, 8, 4, 8, 3)",1
"(1, 7, 9, 8, 4, 9, -5, 3, 9, 4, 5, 5)",1
"(1, 7, 9, 8, -6, 8, -3, 5, 9, 3, 3, 3)",1
"(1, 7, 7, 7, 5, 8, 7, 7, 7, 5, 8, 3)",1
"(1, 7, 9, 8, -5, 8, -6, 9, 5, 3, 7, 3)",1
"(1, 7, 8, 8, 5, 9, 4, 5, 7, 3, 9, 7)",1
"(1, 7, 9, 9, 9, 8, -1, 9, 9, 3, 9, 9)",1
"(1, 7, 3, 6, -5, 6, -5, 6, 9, 5, 9, 3)",1
"(1, 7, -1, 6, -3, 6, -3, 8, 9, 3, 9, 3)",1
"(1, 7, 9, 8, 9, 9, 5, 9, 9, 3, 9, 9)",1
"(1, 7, 4, 6, 8, 9, -2, 5, 8, 5, 8, 3)",1
"(1, 7, 1, 6, 2, 6, 6, 9, 9, 3, 9, 4)",1
"(1, 7, 4, 6, 7, 9, -6, 4, 9, 4, 7, 3)",1
"(1, 7, 9, 8, 3, 9, -6, 3, 9, 4, 9, 9)",1
"(1, 7, 5, 6, 2, 6, 9, 9, 8, 3, 6, 3)",1
"(1, 7, 9, 9, 3, 8, 8, 4, 8, 8, 9, 3)",1
"(1, 7, 7, 7, 4, 8, 5, 6, 6, 3, 8, 4)",1
"(1, 7, 9, 8, 6, 9, 8, 9, 7, 8, 9, 3)",1
"(1, 7, 9, 8, 7, 9, 7, 9, 9, 3, 5, 5)",1
"(1, 7, 4, 6, -1, 6, 9, 9, 6, 3, 9, 4)",1
"(1, 7, 2, 6, -4, 6, 1, 3, 9, 4, 9, 3)",1
