,0
"(-4, 4, 3, 3, 8, 4, 5, 9, 4, 4, 7, -2)",1
"(-6, 1, -1, 1, -2, 2, 2, -3, 2, 1, 3, -4)",1
"(-6, 1, -6, -1, 9, 1, 1, 9, 9, 2, 1, -4)",1
"(-6, 2, 5, 3, 6, 8, 3, 2, 4, 7, 6, -4)",1
"(-6, 2, 6, 4, 3, 9, 6, -2, 6, 4, 5, 3)",1
"(-6, 1, 2, 1, 1, 6, 2, -4, 1, 2, 9, 2)",1
"(-5, 2, 9, 8, 1, 4, 9, 6, 9, 4, -3, -3)",1
"(-6, 1, 9, 7, -5, 3, 4, -4, 9, 6, -1, -3)",1
"(-4, 3, -1, 2, 1, 3, 3, 1, 5, 3, 6, -2)",1
"(-6, 1, -4, -1, 9, 1, 1, 9, -4, -1, 9, -4)",1
"(-6, 1, -6, -1, 8, 9, -1, -2, 9, 1, 1, -4)",1
"(-6, 1, 9, 8, -4, 3, 3, -3, -4, 3, 8, -4)",1
"(-6, 1, -1, -1, 6, 9, 4, -1, 9, 1, 1, 2)",1
"(-6, 1, 1, 1, 4, 9, 9, 4, 7, 1, 5, 4)",1
"(-6, 1, -6, -1, 6, 9, 5, 2, 1, -1, 9, -4)",1
"(-6, 1, 1, 1, -5, 1, 1, -4, 9, 3, -2, -3)",1
"(-4, 4, 1, 3, 3, 6, 4, 1, 2, 3, 9, -1)",1
"(-6, 1, 7, 4, 4, 7, 4, -1, 6, 3, -2, -4)",1
"(-5, 3, 7, 5, 7, 6, 6, 6, 6, 5, 3, -2)",1
"(-4, 4, 7, 5, -2, 5, 8, 1, 9, 6, 8, 6)",1
"(-3, 4, 4, 4, 1, 5, 6, 2, 9, 4, 2, -1)",1
"(-6, 1, 9, 9, 5, 9, 2, -3, 9, 2, -6, -4)",1
"(-6, 2, -6, -1, 2, 6, 1, -4, 9, 9, 8, -3)",1
"(-5, 3, 1, 2, 1, 5, 9, 6, 4, 2, 6, 1)",1
"(-6, 1, 5, 3, 1, 4, 4, 1, 4, 4, 1, -4)",1
"(-6, 1, 9, 9, 4, 8, 2, -3, -6, 2, 9, -4)",1
"(-6, 1, 1, 1, 2, 1, 8, 8, 6, 9, 7, -4)",1
"(-6, 1, -4, -1, -5, -1, 6, 2, 9, 1, -2, -4)",1
"(-5, 3, -1, 2, 2, 4, 3, -1, 3, 2, 5, -3)",1
"(-6, 1, -6, -1, 2, 5, -1, -4, 9, 8, 9, -2)",1
