,0
"(-6, 1, -1, -1, 7, 2, 1, 6, -5, 1, 9, -4)",1
"(-6, 1, -5, -1, -4, -1, 1, -4, 9, -1, 1, -2)",1
"(-6, 1, -6, -1, -4, -1, -1, -4, 7, 9, 9, -4)",1
"(-6, 1, 9, 7, 9, 9, 9, 9, 7, 3, -3, -4)",1
"(-6, 2, -4, -1, 6, 6, 1, 1, 3, 1, 5, -4)",1
"(-6, 1, 5, 3, 4, 4, 9, 9, -6, 3, 9, -4)",1
"(-6, 1, 9, 8, 5, 9, 2, -3, 9, 9, 2, -4)",1
"(-6, 1, 9, 7, 3, 9, 3, -4, 9, 9, 9, 3)",1
"(-6, 1, -5, -1, 3, -1, 5, 9, 5, 8, 9, -4)",1
"(-6, 1, 7, 5, 2, 3, 9, 8, 1, 9, 9, -4)",1
"(-6, 1, -2, -1, 3, 3, -1, 1, 1, 2, 5, -4)",1
"(-6, 1, 8, 6, 3, 9, 7, -1, 8, 4, 4, 4)",1
"(-2, 6, 9, 7, 9, 8, 8, 9, 9, 9, 6, 2)",1
"(-6, 2, 7, 4, 3, 9, 9, 3, 9, 4, -5, -4)",1
"(-3, 4, -5, 3, 8, 9, 9, 8, 9, 3, 9, -1)",1
"(-6, 2, -1, 1, -3, 1, 2, -3, -4, 1, 9, -3)",1
"(-3, 4, 1, 3, 8, 5, 4, 7, 6, 3, 6, -1)",1
"(-6, 2, -6, -1, -1, 1, 6, 5, 2, 2, 9, -4)",1
"(-5, 3, -6, 2, -6, 2, 7, -1, 9, 6, 9, -1)",1
"(-6, 1, -1, 1, -6, 1, 9, 4, 6, 6, 3, -4)",1
"(-5, 2, -4, 1, 5, 7, 2, -2, 7, 1, 3, -3)",1
