,0
"(-5, 3, -6, 1, 1, 4, 2, -2, 9, 3, 5, -2)",1
"(-6, 2, 2, 2, 9, 3, 3, 9, 9, 2, -4, -4)",1
"(-6, 1, -5, -1, 3, 6, 7, 4, 6, -1, 5, -2)",1
"(-6, 1, 8, 5, -2, 6, 5, -3, -1, 4, 4, -4)",1
"(-4, 3, -4, 2, 1, 4, 2, -2, 9, 6, 9, 1)",1
"(-6, 1, 2, 2, -5, 2, 7, 1, -3, 5, 9, -4)",1
"(-6, 1, -1, -1, 7, 6, 1, 1, 7, 3, -1, -4)",1
"(-6, 1, 9, 3, -6, 7, 9, -4, 9, 9, 9, 9)",1
"(-6, 1, -5, -1, -2, 2, -1, -4, 7, 7, 7, -4)",1
"(-6, 1, 9, 3, -4, 8, 9, -3, 7, 8, -3, -4)",1
"(-6, 1, -6, -1, -4, 1, 1, -4, 9, 1, 1, -3)",1
"(-6, 1, 8, 3, -5, 6, 9, -2, -4, 8, 9, -4)",1
"(-6, 1, -5, -1, -3, 1, 1, -3, -2, -1, 9, -4)",1
"(-6, 2, -5, -1, -2, 1, 9, 8, 4, 6, 9, -4)",1
"(-6, 1, 5, 3, -1, 7, 4, -4, 7, 3, 4, 3)",1
"(-6, 1, -2, -1, -5, -1, 2, -4, 9, 2, 9, 9)",1
"(-6, 2, 7, 5, 1, 7, 4, -3, 9, 7, 5, 3)",1
"(-6, 1, 8, 6, 3, 7, 4, -1, 3, 3, 2, -4)",1
"(-6, 1, 6, 7, 3, 6, 3, -2, 9, 1, -6, -4)",1
"(-6, 1, 6, 4, 9, 9, 9, 9, 5, 3, -2, -4)",1
"(-6, 1, -6, -1, -1, -1, 9, 9, 9, 9, 9, -4)",1
"(-5, 2, 1, 2, 1, 3, 8, 5, 6, 2, 1, -3)",1
"(-6, 1, 6, 4, -4, 4, 4, -4, 8, 4, 9, 9)",1
"(-6, 1, 4, 2, -3, 4, 8, 1, 5, 3, 3, -1)",1
"(-6, 1, 9, 7, -2, 5, 3, -4, 2, 3, 4, -3)",1
"(-6, 1, 1, 1, 9, 9, 8, 8, 8, 1, -4, -4)",1
