,0
"(1, 7, 2, 6, -6, 6, -3, 7, 8, 3, 9, 3)",1
"(1, 7, 9, 8, 8, 9, 9, 8, 9, 8, 8, 3)",1
"(1, 7, 9, 8, -6, 9, 7, 7, 9, 3, 9, 9)",1
"(1, 7, 9, 8, -6, 9, -6, 7, 7, 4, 6, 3)",1
"(1, 7, 9, 9, -6, 8, -6, 9, 9, 9, 9, 3)",1
"(1, 7, 8, 8, 1, 8, -5, 9, 9, 9, 9, 3)",1
"(1, 7, 9, 8, 6, 9, -6, 7, 8, 3, 9, 9)",1
"(1, 7, 7, 7, -6, 7, 7, 9, 7, 4, 7, 3)",1
"(1, 7, 8, 7, 6, 8, 4, 7, 3, 3, 9, 4)",1
"(1, 7, 1, 6, 6, 9, 1, 3, 9, 3, 9, 4)",1
"(1, 7, 9, 8, -3, 9, -6, 5, 9, 3, 2, 3)",1
"(1, 7, 9, 8, 9, 9, 9, 9, 9, 9, 9, 3)",1
"(1, 7, 7, 7, 6, 9, -6, 4, 9, 3, 9, 9)",1
"(1, 7, 9, 9, -6, 8, 1, 7, 9, 3, 8, 9)",1
"(1, 7, 2, 6, 3, 6, 1, 6, 9, 3, 9, 4)",1
"(1, 7, 8, 8, -6, 8, -5, 9, 9, 6, 5, 3)",1
"(1, 7, 9, 8, 3, 9, 9, 6, 8, 6, 9, 6)",1
"(1, 7, 9, 8, -6, 9, -6, 3, 9, 8, 9, 4)",1
"(1, 7, 9, 8, -5, 9, -1, 4, 5, 6, 9, 3)",1
"(1, 7, 9, 8, -6, 8, 4, 5, 9, 3, 3, 3)",1
"(1, 7, 9, 8, 3, 9, 8, 3, 9, 9, 9, 4)",1
"(1, 7, -1, 6, 2, 6, -1, 4, 9, 3, 9, 3)",1
"(1, 7, 4, 6, 7, 9, -1, 4, 7, 4, 9, 3)",1
"(1, 7, 7, 7, -6, 7, 6, 9, 9, 3, 7, 6)",1
"(1, 7, 8, 8, 8, 9, -6, 7, 3, 3, 9, 3)",1
"(1, 7, 3, 6, -6, 6, -5, 8, 9, 6, 9, 3)",1
"(1, 7, 3, 6, -6, 6, -6, 4, 7, 3, 9, 4)",1
"(1, 7, 4, 6, 9, 9, -1, 5, 9, 3, 9, 6)",1
"(1, 7, 2, 6, 7, 9, 1, 3, 9, 4, 9, 3)",1
"(1, 7, 9, 8, 6, 9, -6, 6, 8, 9, 9, 3)",1
