,0
"(-6, 1, 9, 3, -4, 7, 8, -4, -5, 8, 9, -4)",1
"(-1, 7, 3, 5, 6, 8, 6, 3, 9, 7, 9, 3)",1
"(-2, 5, 3, 4, 7, 5, 5, 7, 5, 6, 9, 1)",1
"(-4, 3, 2, 2, -2, 3, 9, 5, 8, 9, 7, -2)",1
"(-5, 2, 3, 3, -6, 3, 9, 1, 9, 7, 2, -3)",1
"(-6, 1, -6, -1, -6, -1, 1, -4, 9, 5, 9, 3)",1
"(-5, 3, -2, 1, -1, 3, 5, 1, 6, 2, 9, 4)",1
"(-6, 1, 9, 9, 9, 9, 9, 9, -4, 1, 8, -4)",1
"(-6, 1, -5, -1, 6, 9, 3, -1, 9, -1, 3, 2)",1
"(-6, 1, 3, 2, -6, 2, 9, 1, 9, 9, 2, -4)",1
"(-6, 1, 9, 7, 5, 9, 3, -3, -4, 5, 9, -4)",1
"(-6, 1, 3, 2, -5, 2, 3, -4, 9, 9, 9, 3)",1
"(-3, 4, 8, 6, 3, 9, 9, 3, 9, 7, 9, 7)",1
"(-6, 1, 3, 2, 1, 3, 3, 1, -2, 3, 6, -4)",1
"(-5, 3, 9, 7, 3, 9, 7, 1, 9, 5, 3, 2)",1
"(-6, 1, 9, 8, 8, 9, 3, 2, -6, 3, 9, -4)",1
"(-6, 1, 9, 8, 2, 6, 3, -3, 9, 4, -5, -4)",1
"(-6, 1, 9, 8, 2, 2, 9, 9, 9, 9, 3, -4)",1
"(-5, 3, 3, 3, 8, 8, 4, 4, 2, 3, 6, -3)",1
"(-6, 1, 2, 1, 4, 9, 7, 3, -3, 1, 9, -1)",1
"(-6, 1, 2, 1, 2, 7, 3, -3, 8, 2, 9, 9)",1
"(-6, 2, 2, 2, 2, 7, 2, -4, 9, 9, 8, 1)",1
"(-5, 2, -5, 1, -3, 2, 9, 5, 9, 2, 5, 1)",1
"(-6, 1, 9, 3, -4, 8, 9, -3, 9, 8, -6, -4)",1
"(-6, 1, 9, 7, 2, 4, 4, 2, -6, 4, 9, -4)",1
"(-6, 1, 9, 7, 4, 3, 3, 4, 9, 9, 2, -4)",1
