,0
"(-6, 1, -3, -1, 2, 6, 9, 5, 8, -1, 9, 9)",1
"(-6, 1, 9, 7, 7, 3, 3, 8, 9, 6, -3, -4)",1
"(-6, 1, 9, 8, 5, 8, 3, -1, 9, 3, -6, -4)",1
"(-5, 3, 8, 6, -1, 7, 6, -1, 6, 6, 7, 4)",1
"(-5, 3, 6, 4, 7, 9, 5, 2, 9, 5, -2, -3)",1
"(-6, 1, 9, 8, -1, 7, 9, 3, 9, 3, 3, 4)",1
"(-6, 1, 9, 9, -5, -1, 1, -4, 8, 5, 1, -4)",1
"(-5, 3, -6, 2, 1, 2, 7, 6, 9, 2, 5, -2)",1
"(-6, 2, 5, 3, 9, 9, 4, 4, 3, 8, 8, -3)",1
"(-5, 2, 7, 4, 1, 8, 5, -3, 6, 5, 7, 4)",1
"(-6, 1, 1, 1, -6, 1, 6, -1, 6, 3, 6, 3)",1
"(-6, 1, 7, 5, -6, 4, 6, -4, 9, 9, 9, 5)",1
"(-6, 1, -6, -1, 9, 3, -1, 6, 5, 7, 9, -4)",1
"(-6, 1, 8, 6, 2, 3, 9, 8, -4, 3, 8, -4)",1
"(-6, 2, 8, 6, 1, 7, 5, -3, 8, 4, 4, 4)",1
"(-6, 1, 2, 1, 3, 2, 7, 8, 3, 4, 4, -4)",1
"(-5, 2, 9, 7, 9, 8, 8, 9, 2, 5, 6, -3)",1
"(-6, 1, -3, -1, 9, 9, 3, 2, 1, -1, 4, -4)",1
"(-6, 1, -6, -1, 4, 5, 9, 8, 4, -1, 5, -4)",1
"(-3, 4, 8, 6, 1, 7, 7, 1, 7, 7, 6, 1)",1
"(-5, 2, 9, 7, 1, 7, 4, -3, 8, 6, 7, 5)",1
"(-6, 1, 4, 2, -5, 3, 5, -2, 2, 4, 4, -4)",1
