,0
"(7, 9, 4, 7, 9, 9, 6, 7, 9, 9, 7, 3)",1
"(9, 9, -2, 8, 9, 9, 6, 7, 9, 7, 9, 3)",1
"(9, 9, 3, 8, 9, 7, 7, 9, 5, 7, 9, 3)",1
"(7, 9, -2, 7, 6, 7, 8, 7, 9, 6, 9, 3)",1
"(-1, 7, 9, 8, 9, 9, 9, 9, 9, 9, 9, 3)",1
"(7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 4, 3)",1
"(4, 7, -1, 6, 5, 7, 7, 5, 9, 6, 9, 3)",1
"(2, 7, 8, 8, 6, 9, 9, 6, 7, 8, 9, 3)",1
"(2, 7, 4, 6, 7, 9, 8, 6, 9, 6, 7, 3)",1
"(1, 7, 9, 8, 4, 9, 9, 3, 9, 9, 9, 3)",1
"(5, 8, 1, 6, 8, 9, 7, 5, 8, 6, 9, 3)",1
"(1, 7, 9, 8, 9, 9, 9, 9, 9, 9, 8, 3)",1
"(9, 9, 3, 8, 5, 7, 6, 4, 7, 8, 9, 3)",1
"(8, 9, 5, 8, 6, 9, 7, 3, 6, 8, 9, 3)",1
"(8, 9, 6, 8, 9, 9, 7, 7, 6, 7, 7, 3)",1
"(9, 9, 6, 9, 5, 8, 7, 4, 9, 7, 4, 3)",1
"(1, 7, 9, 8, 4, 9, 9, 3, 9, 9, 9, 5)",1
"(7, 8, 9, 9, 4, 9, 9, 3, 9, 9, 4, 3)",1
"(5, 8, -1, 6, 3, 6, 8, 4, 9, 7, 9, 3)",1
"(9, 9, 6, 8, 9, 9, 7, 6, 7, 8, 8, 3)",1
"(9, 9, 3, 8, 9, 7, 7, 9, 9, 6, 5, 3)",1
"(9, 9, -2, 8, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(9, 9, 3, 8, 4, 6, 9, 7, 7, 8, 9, 3)",1
"(2, 7, 9, 8, 4, 9, 9, 3, 9, 9, 9, 3)",1
"(9, 9, 7, 9, 9, 9, 9, 9, 9, 7, 4, 3)",1
"(-2, 7, 9, 8, 9, 9, 9, 9, 9, 9, 9, 3)",2
"(-2, 7, 9, 8, 6, 9, 9, 5, 9, 8, 9, 3)",1
"(8, 9, 3, 7, 9, 9, 6, 7, 8, 8, 9, 3)",1
"(8, 9, 2, 8, 9, 7, 7, 9, 7, 7, 9, 3)",1
