,0
"(1, 7, 7, 7, -6, 7, -6, 4, 9, 9, 9, 3)",1
"(1, 7, 9, 8, -6, 9, -4, 4, 9, 9, 9, 3)",1
"(1, 7, 6, 7, 6, 9, -6, 4, 7, 6, 9, 3)",1
"(1, 7, 9, 8, -5, 8, -6, 4, 9, 9, 9, 3)",1
"(1, 7, 1, 6, 8, 9, -6, 5, 9, 3, 9, 4)",1
"(1, 7, 1, 6, 5, 6, 3, 7, 8, 3, 9, 3)",1
"(1, 7, 6, 7, 8, 8, 5, 8, 8, 3, 6, 3)",1
"(1, 7, 2, 6, 7, 6, -5, 9, 8, 3, 9, 3)",1
"(1, 7, 9, 8, 2, 9, 9, 9, 9, 3, 2, 4)",1
"(1, 7, 9, 8, 8, 9, 5, 9, 9, 6, 6, 3)",1
"(1, 7, 6, 7, 4, 7, 1, 4, 9, 5, 6, 3)",1
"(1, 7, 5, 6, 9, 7, 3, 9, 7, 3, 9, 5)",1
"(1, 7, 3, 6, 9, 7, 3, 9, 8, 5, 9, 3)",1
"(1, 7, 7, 7, 6, 9, 9, 9, 5, 4, 9, 3)",1
"(1, 7, 4, 6, 8, 9, -6, 5, 9, 3, 6, 4)",1
"(1, 7, 8, 7, -6, 8, -6, 9, 9, 3, 4, 4)",1
"(1, 7, 8, 8, 4, 9, -6, 3, 9, 3, 4, 4)",1
"(1, 7, 4, 6, -5, 6, -6, 4, 8, 3, 9, 5)",1
"(1, 7, 9, 8, -6, 8, 8, 5, 6, 6, 9, 3)",1
"(1, 7, 2, 6, 3, 6, -1, 3, 9, 3, 9, 5)",1
"(1, 7, -1, 6, -2, 6, -6, 6, 9, 3, 9, 3)",1
"(1, 7, 8, 8, 4, 9, -6, 4, 6, 6, 9, 3)",1
"(1, 7, 7, 7, -2, 7, -4, 9, 8, 3, 5, 3)",1
"(1, 7, 4, 6, -6, 6, -6, 9, 7, 3, 9, 4)",1
"(1, 7, 9, 7, 1, 9, -6, 3, 9, 4, 3, 3)",1
"(1, 7, 9, 8, 9, 9, -5, 7, 7, 6, 8, 3)",1
"(1, 7, 5, 6, 3, 7, -6, 4, 6, 3, 8, 3)",1
"(1, 7, 1, 6, 8, 9, -3, 5, 9, 3, 9, 3)",1
"(1, 7, 9, 8, -5, 9, -6, 8, 8, 9, 9, 3)",1
"(1, 7, 3, 6, -5, 6, -6, 7, 7, 3, 9, 4)",1
