,0
"(1, 7, 8, 8, -6, 8, -6, 7, 9, 3, 5, 5)",1
"(1, 7, 5, 6, 2, 6, 5, 4, 9, 6, 8, 3)",1
"(1, 7, 5, 6, -6, 6, -6, 5, 8, 6, 9, 3)",1
"(1, 7, 7, 7, 6, 8, 5, 6, 9, 3, 5, 3)",1
"(1, 7, 4, 6, -6, 6, -1, 9, 9, 3, 9, 7)",1
"(1, 7, 8, 8, -6, 8, -5, 5, 7, 7, 9, 3)",1
"(1, 7, 9, 8, 3, 9, 3, 9, 3, 3, 9, 3)",1
"(1, 7, 1, 6, -5, 6, -6, 8, 9, 3, 8, 3)",1
"(1, 7, 2, 6, -6, 6, -6, 5, 9, 4, 8, 3)",1
"(1, 7, 9, 8, 9, 9, 1, 9, 9, 3, 3, 3)",1
"(1, 7, 2, 6, 5, 7, 5, 7, 9, 3, 8, 4)",1
"(1, 7, 1, 6, 7, 7, 5, 9, 9, 3, 9, 3)",1
"(1, 7, 9, 8, 6, 9, -6, 8, 9, 3, 2, 3)",1
"(1, 7, 5, 6, 4, 7, 3, 4, 9, 3, 6, 4)",1
"(1, 7, 9, 8, 5, 9, 2, 4, 8, 6, 7, 3)",1
"(1, 7, 2, 6, 9, 7, 3, 9, 8, 3, 9, 4)",1
"(1, 7, 7, 7, 9, 9, 6, 9, 3, 4, 9, 3)",1
"(1, 7, 1, 6, 3, 6, 4, 5, 9, 4, 9, 3)",1
"(1, 7, 8, 7, -6, 8, -6, 9, 6, 3, 7, 4)",1
"(1, 7, 9, 8, -4, 9, -6, 3, 9, 4, 9, 8)",1
"(1, 7, 8, 8, 8, 9, -6, 7, 9, 9, 9, 3)",1
"(1, 7, 6, 7, -1, 7, -2, 8, 9, 4, 5, 3)",1
"(1, 7, 4, 6, 8, 8, -1, 6, 9, 3, 9, 6)",1
"(1, 7, 9, 8, -5, 9, -6, 9, 9, 4, 4, 3)",1
"(1, 7, 9, 8, 6, 9, 3, 6, 6, 3, 9, 7)",1
"(1, 7, 6, 6, 7, 9, 8, 9, 8, 3, 6, 3)",1
"(1, 7, 8, 7, 8, 9, -6, 7, 7, 7, 9, 3)",1
"(1, 7, 9, 8, 4, 9, 7, 6, 4, 5, 9, 3)",1
"(1, 7, 9, 8, 7, 9, -3, 6, 9, 3, 3, 4)",1
"(1, 7, 7, 7, -3, 7, 1, 9, 7, 3, 9, 7)",1
