,0
"(8, 9, 9, 9, 6, 9, 9, 5, 9, 8, 4, 3)",1
"(4, 7, 2, 6, 4, 6, 7, 4, 9, 8, 9, 3)",1
"(1, 7, 9, 8, 9, 9, 9, 9, 9, 9, 9, 3)",1
"(8, 9, 1, 8, 1, 6, 9, 4, 9, 8, 9, 3)",1
"(3, 7, 1, 6, 4, 7, 8, 4, 9, 6, 9, 4)",1
"(9, 9, 2, 8, 7, 9, 6, 4, 9, 9, 9, 3)",1
"(-1, 7, 9, 8, 7, 9, 9, 7, 9, 8, 9, 3)",1
"(8, 9, 9, 9, 4, 9, 9, 3, 8, 9, 6, 4)",1
"(9, 9, -1, 8, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(7, 8, 2, 7, 8, 6, 7, 9, 9, 9, 9, 3)",1
"(8, 9, 4, 8, 4, 7, 7, 4, 5, 7, 9, 3)",1
"(9, 9, 8, 9, 8, 9, 9, 8, 9, 8, 3, 3)",1
"(6, 8, 8, 8, 7, 8, 9, 9, 8, 9, 6, 3)",1
"(9, 9, 5, 8, 9, 7, 7, 9, 9, 7, 4, 3)",1
"(-2, 7, 6, 7, 9, 8, 9, 9, 9, 7, 9, 3)",1
"(8, 9, 7, 9, 6, 9, 9, 6, 4, 8, 9, 3)",1
"(8, 9, 3, 8, 3, 7, 9, 5, 5, 7, 9, 3)",1
"(7, 8, 5, 7, 5, 8, 6, 3, 9, 8, 9, 6)",1
"(8, 9, 9, 9, 9, 9, 9, 9, 4, 9, 9, 3)",1
"(3, 7, 9, 8, 3, 9, 9, 3, 9, 9, 8, 4)",1
"(3, 7, 1, 6, 4, 7, 7, 4, 9, 7, 9, 3)",1
"(8, 9, 9, 9, 4, 9, 9, 4, 9, 8, 9, 9)",1
"(9, 9, -2, 8, 9, 9, 9, 9, 9, 6, 9, 3)",1
"(9, 9, 7, 9, 8, 9, 9, 8, 9, 7, 3, 3)",1
"(2, 7, 3, 6, 9, 9, 7, 7, 9, 6, 9, 3)",1
"(9, 9, 8, 9, 9, 9, 8, 9, 4, 9, 9, 3)",1
"(9, 9, 2, 8, 9, 7, 7, 9, 9, 9, 9, 3)",1
"(9, 9, 3, 9, 1, 6, 9, 5, 9, 8, 9, 5)",1
"(2, 7, 4, 6, 4, 8, 7, 3, 9, 6, 9, 5)",1
"(8, 9, 4, 7, 3, 6, 7, 4, 9, 7, 5, 3)",1
