,0
"(-1, 6, 1, 5, 9, 6, 6, 9, 9, 3, 9, 4)",1
"(1, 7, 1, 6, 9, 9, 9, 9, 9, 4, 9, 3)",1
"(1, 7, 9, 9, 4, 8, 8, 4, 8, 8, 9, 3)",1
"(1, 7, 7, 9, 7, 9, 9, 7, 9, 5, 9, 5)",1
"(1, 7, 9, 9, 9, 8, 8, 9, 9, 9, 9, 3)",1
"(-1, 6, 6, 9, 3, 4, 9, 9, 9, 4, 9, 5)",1
"(-1, 6, 3, 6, 5, 3, 5, 7, 9, 5, 9, 4)",1
"(-1, 6, 3, 6, 9, 4, 3, 9, 9, 4, 9, 4)",1
"(-1, 7, 7, 9, 2, 4, 7, 4, 9, 6, 9, 3)",1
"(1, 7, 9, 8, 9, 9, 9, 9, 8, 9, 9, 3)",1
"(1, 7, 9, 9, 9, 9, 9, 9, 9, 8, 8, 3)",1
"(1, 7, 7, 9, 8, 9, 9, 8, 9, 5, 9, 5)",1
"(-1, 6, 2, 5, 3, 3, 9, 9, 9, 4, 8, 4)",1
"(-1, 6, 2, 5, 9, 9, 3, 4, 9, 4, 8, 4)",1
"(1, 7, 9, 9, 3, 9, 9, 3, 8, 9, 9, 3)",1
"(-1, 6, 1, 5, 9, 4, 3, 9, 9, 4, 9, 4)",1
"(-1, 6, 2, 6, 5, 5, 4, 4, 9, 4, 9, 5)",1
"(1, 7, 7, 9, 7, 9, 6, 3, 9, 5, 9, 5)",1
"(1, 7, 9, 8, 3, 9, 9, 3, 9, 9, 9, 4)",1
"(1, 7, 5, 6, 2, 6, 8, 4, 9, 7, 9, 3)",1
"(-1, 6, 6, 9, 6, 4, 4, 6, 9, 4, 7, 3)",1
"(1, 7, 4, 6, 2, 5, 9, 6, 9, 6, 9, 3)",1
"(-1, 6, 1, 5, 5, 4, 3, 5, 9, 5, 9, 3)",1
"(1, 7, 8, 9, 2, 6, 9, 6, 9, 7, 9, 3)",1
"(-1, 7, 4, 7, 2, 4, 8, 6, 9, 5, 9, 4)",1
"(1, 7, 9, 9, 3, 7, 9, 5, 9, 8, 9, 3)",1
"(1, 7, 3, 6, 7, 9, 6, 4, 9, 6, 9, 3)",1
"(-1, 6, 1, 5, 5, 4, 7, 7, 9, 4, 9, 3)",1
"(-1, 7, 4, 7, 6, 5, 8, 9, 7, 4, 9, 3)",1
"(-1, 6, 1, 5, 9, 8, 4, 5, 9, 4, 9, 4)",1
