,0
"(-6, 1, 9, 5, 4, 9, 9, 4, -5, 5, 8, -4)",1
"(-6, 1, 1, 1, 1, 5, 2, -3, 8, 1, 5, 5)",1
"(-2, 6, 3, 4, 3, 6, 6, 3, 6, 5, 9, 2)",1
"(-5, 2, 8, 6, -2, 6, 5, -2, 7, 5, 8, 6)",1
"(-6, 1, -5, -1, 6, 9, 5, 2, -1, -1, 9, -2)",1
"(-4, 4, 2, 3, 5, 9, 4, -1, 8, 3, 3, -1)",1
"(-5, 3, 5, 4, 7, 5, 4, 7, 3, 5, 6, -2)",1
"(-6, 1, 2, 1, 3, 2, 6, 7, 5, 5, 3, -4)",1
"(-4, 3, 9, 5, 7, 9, 8, 7, 4, 9, 6, -2)",1
"(-6, 1, 2, 1, 9, 9, 9, 9, -6, 2, 9, -4)",1
"(-5, 3, -2, 2, -2, 2, 2, -2, 7, 3, 7, 2)",1
"(-6, 1, -6, -1, 9, 2, 2, 9, 7, -1, 3, -4)",1
"(-4, 3, 1, 2, 7, 4, 4, 7, 9, 3, -1, -2)",1
"(-6, 1, -6, -1, -4, -1, 1, -4, 4, -1, 9, 2)",1
"(-6, 1, -6, -1, 2, 5, -1, -4, 9, 6, 9, 2)",1
"(-6, 2, -6, -1, -3, 1, 4, 1, 9, 1, 9, 5)",1
"(-1, 6, 3, 5, 9, 6, 6, 9, 9, 6, 7, 2)",1
"(-6, 1, -2, -1, 5, 2, 5, 8, -4, 1, 8, -4)",1
"(-4, 3, 9, 5, 1, 9, 8, -1, 9, 7, 6, 5)",1
"(-6, 1, -3, -1, 9, 8, -1, 1, 9, 7, 3, -4)",1
"(-6, 1, -4, -1, -4, -1, 1, -4, 1, -1, 9, -1)",1
"(-6, 1, 7, 5, -3, 4, 4, -4, 2, 3, 9, 3)",1
"(-6, 1, -6, -1, 6, 9, 9, 6, 8, -1, 4, -1)",1
"(-5, 3, -1, 2, 1, 5, 8, 4, 4, 2, 9, 2)",1
"(-6, 2, -2, 1, 7, 5, 8, 9, -3, 1, 9, -3)",1
"(-6, 2, 3, 2, -3, 3, 7, 1, 9, 2, 2, 3)",1
