,0
"(-4, 3, 1, 2, -3, 3, 4, -2, 3, 6, 9, -2)",1
"(-6, 1, 9, 8, 1, 2, 7, 7, 6, 5, -1, -4)",1
"(-6, 1, 7, 2, 1, 9, 5, -4, 9, 6, 2, 4)",1
"(-6, 1, 3, 2, 2, 3, 2, 1, 3, 3, 3, -4)",1
"(-6, 1, -5, -1, 9, 9, -1, -1, 9, 8, 5, -4)",1
"(-6, 1, 1, 1, -3, 2, 4, -1, 6, 1, -2, -4)",1
"(-6, 1, -1, -1, 1, 1, 1, -1, 4, 1, -1, -4)",1
"(-6, 1, 4, 2, 1, 7, 6, -1, 4, 3, 7, 3)",1
"(-6, 1, 9, 5, 9, 9, 9, 9, -6, 6, 9, -4)",1
"(-5, 3, -4, 1, 2, 5, 9, 7, 3, 2, 9, -2)",1
"(-6, 1, 5, 3, 1, 3, 6, 4, -1, 8, 9, -4)",1
"(-6, 1, 9, 8, -4, 3, 5, -3, 9, 3, -1, 2)",1
"(-6, 1, 9, 2, -5, 8, 9, -4, 7, 9, 9, 8)",1
"(-6, 2, -4, 1, 1, 3, 8, 5, -1, 1, 8, -3)",1
"(-6, 1, -1, 1, 5, 9, 3, -2, 6, 1, -1, -3)",1
"(-6, 1, 9, 8, 9, 8, 3, 4, 9, 3, -6, -4)",1
"(-6, 1, 2, 1, 2, 7, 9, 5, 9, 2, 2, 4)",1
"(-4, 3, -5, 2, -1, 2, 9, 6, 9, 3, 6, -2)",1
"(-6, 2, -2, 1, 5, 8, 9, 7, -3, 1, 9, -3)",1
"(-6, 1, 9, 6, -4, 4, 9, 1, 3, 4, 9, 4)",1
"(-6, 1, 3, 2, 4, 9, 7, 1, 4, 2, 2, -2)",1
"(-6, 2, 5, 3, 8, 7, 4, 5, 3, 4, 3, -4)",1
