frame	deltaG
1	21.297
2	-19.7832
3	-27.4252
4	-21.8022
5	-31.0607
6	-24.1676
7	-26.6353
8	-20.802
9	-11.765
10	-23.8908
11	-18.9175
12	-22.7253
13	-27.1572
14	-27.1754
15	-18.1857
16	-20.108
17	-27.9273
18	-25.0433
19	-20.7633
20	-15.1884
21	-17.4792
22	-28.0037
23	-24.4002
24	-28.1637
25	-23.7668
26	-17.2187
27	-19.1731
28	-15.2076
29	-13.6061
30	-18.0346
31	-12.7124
32	-14.2579
33	-15.3686
34	-15.5859
35	-22.4959
36	-5.8732
37	-19.5978
38	-16.7772
39	-17.7326
40	-20.1598
41	-20.607
42	-27.0161
43	-23.6882
44	-14.1086
45	-15.5983
46	-14.6726
47	-9.3763
48	-15.7222
49	-15.1057
50	-17.8062
51	-16.9269
52	-18.6157
53	-12.5457
54	-13.8937
55	-14.6459
56	-18.7909
57	-22.1155
58	-15.2995
59	-12.7006
60	-17.9431
61	-11.0736
62	-22.4246
63	-4.7258
64	-6.7479
65	-6.0095
66	-3.2726
67	-15.2592
68	-20.5424
69	-18.6383
70	-0.0859
71	-11.6005
72	-13.6112
73	-1.7044
74	-9.0851
75	7.2246
76	15.0293
77	15.5761
78	10.7179
79	20.2558
80	-0.622
81	6.883
82	1.536
83	6.0771
84	0.6836
85	12.5628
86	6.2864
87	-4.4191
88	-8.4637
89	-6.6978
90	-0.7368
91	-1.4756
92	-15.5851
93	-10.3265
94	1.0714
95	5.3918
96	-10.2461
97	-7.6821
98	-1.9649
99	-5.5689
100	-12.6648
101	-10.96
102	-11.9158
103	-8.4662
104	-11.7376
105	-3.9868
106	-5.3399
107	-14.2475
108	-8.3065
109	-9.941
110	-9.3826
111	-12.2244
112	-9.973
113	-14.3885
114	-8.1859
115	-1.9916
116	-11.938
117	-4.8138
118	-3.2472
119	-10.5115
120	-20.1443
121	-10.0544
122	-8.4775
123	1.3116
124	-8.2566
125	-9.4948
126	-5.0977
127	-13.365
128	-10.9995
129	-4.9237
130	-8.955
131	-3.1064
132	-13.4157
133	-11.0879
134	0.9495
135	-20.2622
136	-5.2008
137	-4.4178
138	-0.6146
139	-26.4201
140	-11.4055921429
141	10.2182477459
