frame	deltaG
1	-31.8802
2	-7.3835
3	-23.5387
4	-16.482
5	-18.24
6	-17.7141
7	-4.9105
8	-23.2304
9	-28.2009
10	-17.9018
11	-20.2204
12	-21.5148
13	-30.9656
14	-37.0832
15	-22.6184
16	-36.0625
17	-39.6343
18	-29.3373
19	-28.292
20	-24.1625
21	-27.5886
22	-28.792
23	-27.0185
24	-33.0352
25	-22.2477
26	-29.84
27	-29.6275
28	-23.1346
29	-15.166
30	-25.0686
31	-16.9577
32	-24.5476
33	-20.8221
34	-28.7297
35	-49.2391
36	-44.5367
37	-49.1982
38	-55.0252
39	-46.2475
40	-44.9261
41	-47.7433
42	-44.9251
43	-47.399
44	-44.3027
45	-48.479
46	-46.4173
47	-44.8232
48	-48.0136
49	-47.0554
50	-42.5329
51	-37.5607
52	-53.1775
53	-44.8059
54	-37.1943
55	-48.1404
56	-50.3792
57	-48.6022
58	-39.6688
59	-51.0368
60	-54.305
61	-64.2122
62	-39.6463
63	-46.3406
64	-42.327
65	-47.3252
66	-54.5383
67	-50.1099
68	-50.2505
69	-46.639
70	-52.5591
71	-44.5781
72	-50.9456
73	-46.3896
74	-49.1817
75	-46.8574
76	-48.0245
77	-36.3188
78	-43.4165
79	-33.2987
80	-38.6094
81	-44.5787
82	-29.5688
83	-33.1813
84	-32.8054
85	-45.7609
86	-40.6567
87	-54.169
88	-47.3695
89	-42.0934
90	-45.5576
91	-52.0708
92	-48.0439
93	-44.1817
94	-48.2749
95	-37.0986
96	-45.6299
97	-43.217
98	-28.4003
99	-45.6049
100	-40.9558
101	-48.7791
102	-39.1956
103	-49.6807
104	-48.4233
105	-43.7295
106	-49.0192
107	-43.2277
108	-44.8424
109	-47.8431
110	-42.0159
111	-50.4875
112	-44.3668
113	-49.9101
114	-46.3528
115	-30.2296
116	-56.3176
117	-49.3242
118	-46.0282
119	-45.4088
120	-44.2418
121	-54.2227
122	-51.2798
123	-48.8593
124	-43.3795
125	-54.6705
126	-53.8854
127	-35.903
128	-46.4677
129	-54.9843
130	-50.9355
131	-45.0001
132	-51.5784
133	-46.6907
134	-44.5238
135	-40.7407
136	-36.0549
137	-40.0562
138	-45.3979
139	-33.0865
140	-40.5351014286
141	11.2040558902
