frame	deltaG
1	-48.2953
2	-55.6365
3	-53.7039
4	-52.6971
5	-47.1105
6	-55.0227
7	-45.8264
8	-47.0407
9	-48.3647
10	-45.9891
11	-48.3696
12	-51.1155
13	-45.6377
14	-44.384
15	-53.3116
16	-57.505
17	-58.8126
18	-45.5604
19	-42.9041
20	-55.0226
21	-40.3475
22	-53.8249
23	-53.9303
24	-45.4914
25	-45.5328
26	-48.3003
27	-52.1151
28	-44.9469
29	-49.0529
30	-42.5373
31	-50.1475
32	-47.4421
33	-57.3496
34	-41.3709
35	-57.8961
36	-58.5638
37	-54.4873
38	-45.6429
39	-50.1742
40	-54.6551
41	-46.2676
42	-43.8074
43	-49.0757
44	-42.2734
45	-42.0913
46	-56.0425
47	-43.715
48	-59.2672
49	-56.9197
50	-61.6155
51	-48.6506
52	-52.6818
53	-38.964
54	-36.4191
55	-48.9951
56	-50.1311
57	-56.5189
58	-44.6135
59	-45.2468
60	-57.8148
61	-65.8267
62	-42.8734
63	-48.9277
64	-50.008
65	-47.7191
66	-40.3144
67	-49.7763
68	-45.7787
69	-61.8896
70	-55.1234
71	-49.7923885714
73	6.12536954164
