frame	deltaG
1	-32.9337
2	-52.4555
3	-50.2865
4	-57.2232
5	-57.464
6	-45.7818
7	-59.3867
8	-66.4475
9	-41.1238
10	-49.3722
11	-54.2626
12	-52.3317
13	-47.4146
14	-46.0648
15	-40.6584
16	-46.2178
17	-45.7442
18	-50.6013
19	-42.1486
20	-54.4277
21	-41.2542
22	-50.1763
23	-44.4006
24	-45.9941
25	-43.675
26	-57.9402
27	-54.902
28	-50.0355
29	-62.4854
30	-52.3867
31	-56.9264
32	-40.5362
33	-49.2879
34	-52.1884
35	-50.044
36	-54.6264
37	-59.9583
38	-64.6442
39	-44.833
40	-63.0818
41	-52.7403
42	-55.9644
43	-49.482
44	-48.0083
45	-57.0433
46	-55.2838
47	-60.9974
48	-57.5618
49	-59.203
50	-64.504
51	-57.2463
52	-43.7718
53	-59.5215
54	-46.0134
55	-68.5315
56	-66.3114
57	-60.7528
58	-65.5916
59	-66.4763
60	-60.7503
61	-47.1966
62	-54.4102
63	-58.8722
64	-44.4987
65	-57.7434
66	-55.2637
67	-60.261
68	-59.8527
69	-52.7975
70	-56.2963
71	-53.3524385714
73	7.64653504651
