frame	deltaG
1	-40.1255
2	-51.5944
3	-53.0144
4	-39.0398
5	-36.0154
6	-30.2654
7	-32.4838
8	-29.1692
9	-43.9541
10	-56.882
11	-36.2531
12	-47.8518
13	-44.1221
14	-47.4449
15	-53.6357
16	-48.4938
17	-51.9216
18	-62.4867
19	-48.4358
20	-59.4729
21	-57.7062
22	-59.1502
23	-52.6177
24	-47.0181
25	-59.4797
26	-71.8955
27	-63.9108
28	-52.743
29	-63.2687
30	-69.1537
31	-59.17
32	-56.7093
33	-61.1461
34	-63.7622
35	-54.5347
36	-66.1799
37	-67.2016
38	-70.9631
39	-55.5201
40	-64.2198
41	-69.687
42	-64.8647
43	-53.1401
44	-83.6381
45	-71.6338
46	-75.9682
47	-75.2927
48	-75.0294
49	-70.3556
50	-75.1961
51	-70.5378
52	-74.8443
53	-76.2779
54	-80.7718
55	-76.3763
56	-80.3794
57	-81.8698
58	-67.4086
59	-75.4683
60	-67.1148
61	-73.5631
62	-63.6202
63	-73.5238
64	-75.5558
65	-71.1928
66	-64.2547
67	-68.8733
68	-67.519
69	-70.1607
70	-73.2861
71	-61.3773857143
73	13.3075901568
