frame	deltaG
1	-60.0789
2	-49.3896
3	-66.7258
4	-68.8955
5	-50.4054
6	-63.1002
7	-71.1681
8	-58.6829
9	-65.7277
10	-59.4947
11	-73.6824
12	-64.735
13	-64.5974
14	-60.0058
15	-68.4319
16	-61.8887
17	-76.8579
18	-61.946
19	-62.3463
20	-62.0512
21	-70.7746
22	-62.171
23	-72.1948
24	-60.0876
25	-68.1974
26	-66.1886
27	-57.8532
28	-68.1037
29	-60.0762
30	-67.7156
31	-66.8524
32	-75.4602
33	-59.0164
34	-71.5132
35	-65.28
36	-66.1885
37	-54.6099
38	-66.7832
39	-58.3377
40	-59.1901
41	-57.9206
42	-57.0306
43	-48.4947
44	-53.4652
45	-38.4836
46	-44.6266
47	-52.8011
48	-61.4962
49	-46.9947
50	-51.7753
51	-57.1411
52	-53.0059
53	-60.6034
54	-55.438
55	-56.8022
56	-54.2514
57	-59.9333
58	-63.8461
59	-52.8731
60	-53.0733
61	-36.9794
62	-47.1739
63	-46.3528
64	-46.3158
65	-44.2776
66	-54.7955
67	-42.481
68	-43.9436
69	-48.1321
70	-52.1072
71	-58.7060142857
73	8.99002649841
