frame	deltaG
1	-47.1387
2	-50.5223
3	-54.6842
4	-49.751
5	-65.4185
6	-52.4727
7	-58.2869
8	-47.999
9	-46.6351
10	-41.1728
11	-50.2902
12	-66.9019
13	-55.4222
14	-55.1235
15	-53.2724
16	-45.5703
17	-35.2911
18	-39.6158
19	-56.0488
20	-42.4758
21	-48.9035
22	-36.357
23	-54.5019
24	-59.43
25	-61.8961
26	-60.0553
27	-60.6147
28	-50.2476
29	-62.4721
30	-42.5404
31	-45.3357
32	-51.8954
33	-45.8701
34	-39.9194
35	-46.2903
36	-38.0126
37	-42.7297
38	-52.3133
39	-43.8745
40	-40.5102
41	-51.2107
42	-34.7279
43	-41.7846
44	-38.67
45	-42.9042
46	-48.1778
47	-34.2284
48	-42.9078
49	-38.4898
50	-50.3064
51	-44.5829
52	-44.6826
53	-45.4029
54	-42.1852
55	-41.5411
56	-46.2686
57	-49.4268
58	-45.8722
59	-37.0823
60	-48.1917
61	-40.1462
62	-48.4619
63	-45.2257
64	-51.8889
65	-37.6481
66	-50.9521
67	-41.2893
68	-53.6546
69	-44.7983
70	-49.2228
71	-47.5684971429
73	7.50527010482
