frame	deltaG
1	-62.2911
2	-54.9407
3	-53.4583
4	-62.1233
5	-53.0128
6	-58.1922
7	-42.752
8	-41.4508
9	-48.5815
10	-37.0642
11	-49.8803
12	-68.4005
13	-48.2846
14	-41.874
15	-51.915
16	-52.875
17	-58.1833
18	-41.51
19	-58.7645
20	-50.5487
21	-49.2065
22	-57.3171
23	-49.5938
24	-53.4478
25	-54.6242
26	-44.4054
27	-47.1041
28	-54.7667
29	-54.815
30	-59.7605
31	-58.6523
32	-58.0312
33	-52.0539
34	-40.743
35	-46.3236
36	-50.8629
37	-55.3163
38	-51.1095
39	-46.5492
40	-43.7417
41	-49.8364
42	-42.9807
43	-38.6199
44	-47.5521
45	-37.1264
46	-40.5448
47	-34.2073
48	-50.7764
49	-53.4625
50	-42.8533
51	-49.1965
52	-45.7685
53	-45.044
54	-41.9344
55	-45.4511
56	-44.4634
57	-58.0784
58	-59.4161
59	-34.0009
60	-44.0742
61	-51.2267
62	-48.16
63	-28.3784
64	-55.1771
65	-51.1807
66	-47.6025
67	-33.8665
68	-34.7882
69	-45.931
70	-47.3801
71	-48.7658
73	7.80759649678
