frame	deltaG
1	-38.1001
2	-39.0918
3	-49.3823
4	-48.4315
5	-31.7174
6	-26.5003
7	-26.5142
8	-36.9726
9	-37.0465
10	-42.2305
11	-32.6608
12	-40.7778
13	-59.8765
14	-49.9626
15	-56.6593
16	-40.1964
17	-47.5
18	-57.4825
19	-65.1734
20	-58.5516
21	-66.2671
22	-49.8491
23	-41.7661
24	-42.9369
25	-33.1546
26	-58.2473
27	-46.1754
28	-46.1515
29	-47.0461
30	-39.5953
31	-35.0049
32	-41.0773
33	-42.6001
34	-32.49
35	-42.4899
36	-37.09
37	-51.7331
38	-35.8246
39	-50.8454
40	-47.9718
41	-38.8087
42	-29.8698
43	-41.023
44	-39.9341
45	-39.2467
46	-36.5198
47	-39.5924
48	-41.2782
49	-36.6007
50	-50.9052
51	-38.2911
52	-46.4044
53	-53.2171
54	-57.6608
55	-49.9426
56	-56.4379
57	-53.0463
58	-46.0174
59	-49.0781
60	-46.4089
61	-50.9649
62	-49.5887
63	-54.8748
64	-39.3361
65	-55.519
66	-47.7855
67	-48.2763
68	-45.5319
69	-46.8279
70	-46.6266
71	-44.9822785714
73	8.67835788968
