frame	deltaG
1	-64.8575
2	-59.0803
3	-54.574
4	-60.4121
5	-67.1456
6	-44.378
7	-46.0208
8	-60.5029
9	-56.9692
10	-63.9036
11	-56.0604
12	-64.8393
13	-59.3867
14	-57.3104
15	-58.4191
16	-63.585
17	-46.4429
18	-51.8562
19	-50.0102
20	-51.8263
21	-46.3734
22	-56.4283
23	-57.564
24	-51.4918
25	-55.8191
26	-68.4276
27	-66.883
28	-57.7895
29	-50.7091
30	-61.0445
31	-56.9992
32	-51.8728
33	-58.0917
34	-61.8948
35	-46.93
36	-63.696
37	-58.1365
38	-53.8168
39	-46.6379
40	-56.7105
41	-51.6544
42	-48.9905
43	-58.4099
44	-55.5276
45	-62.0217
46	-57.932
47	-51.2983
48	-53.5182
49	-56.1381
50	-62.954
51	-50.9701
52	-51.9194
53	-57.4583
54	-55.3931
55	-47.852
56	-52.0752
57	-62.6298
58	-68.3492
59	-56.2428
60	-63.7259
61	-58.5516
62	-48.4304
63	-59.5151
64	-46.9349
65	-54.4509
66	-51.3156
67	-54.9821
68	-48.9577
69	-45.6259
70	-48.9662
71	-55.8241128571
73	6.10442379623
