frame	deltaG
1	-30.2792
2	-40.3189
3	-37.4034
4	-47.7821
5	-50.2968
6	-46.4794
7	-53.5008
8	-57.8028
9	-66.7848
10	-52.1694
11	-52.9633
12	-41.6297
13	-52.5533
14	-64.1102
15	-58.7568
16	-50.7465
17	-75.9033
18	-64.9918
19	-62.5786
20	-62.6163
21	-56.718
22	-55.0213
23	-61.9585
24	-66.833
25	-67.9759
26	-59.6761
27	-59.6252
28	-59.822
29	-48.5784
30	-61.2763
31	-56.9178
32	-62.2951
33	-71.0936
34	-71.8259
35	-57.697
36	-62.6383
37	-56.2883
38	-63.3067
39	-57.2971
40	-70.9388
41	-66.7332
42	-57.1891
43	-56.7237
44	-57.8463
45	-55.4621
46	-57.7847
47	-44.3163
48	-45.0144
49	-48.6487
50	-52.1845
51	-41.628
52	-47.4182
53	-48.0538
54	-53.1556
55	-62.4775
56	-52.5249
57	-60.2793
58	-59.0185
59	-60.2792
60	-59.1947
61	-50.1209
62	-57.8319
63	-63.4836
64	-57.2975
65	-42.086
66	-39.0439
67	-43.0414
68	-56.8484
69	-53.8841
70	-48.1994
71	-55.6460071429
73	8.89242752765
