frame	deltaG
1	-45.7951
2	-63.0468
3	-71.7934
4	-61.6519
5	-57.9779
6	-65.6251
7	-49.8773
8	-44.892
9	-56.1252
10	-55.4857
11	-52.8529
12	-50.273
13	-63.5025
14	-60.1988
15	-38.3548
16	-51.3644
17	-63.843
18	-51.8953
19	-52.6639
20	-53.4267
21	-58.7524
22	-61.4057
23	-56.0647
24	-75.5924
25	-64.0673
26	-69.2147
27	-70.5742
28	-70.4501
29	-59.3393
30	-71.1919
31	-67.4529
32	-73.6775
33	-74.6989
34	-68.8895
35	-64.6412
36	-80.0655
37	-64.9074
38	-71.9577
39	-61.5011
40	-58.8537
41	-72.3858
42	-61.4051
43	-52.9014
44	-75.468
45	-71.1591
46	-68.4538
47	-63.7389
48	-64.3509
49	-71.1522
50	-59.6672
51	-70.1686
52	-65.4162
53	-67.9074
54	-65.6233
55	-62.158
56	-57.2705
57	-68.4889
58	-67.8914
59	-69.6145
60	-69.8209
61	-63.4759
62	-68.7073
63	-70.6303
64	-64.3647
65	-70.0744
66	-69.414
67	-59.5396
68	-65.9344
69	-67.3715
70	-66.3298
71	-63.49754
73	8.09396231881
