frame	deltaG
1	-44.389
2	-32.1226
3	-34.6453
4	-59.5055
5	-51.2345
6	-39.6512
7	-60.1169
8	-50.6226
9	-53.8415
10	-42.368
11	-44.7054
12	-54.457
13	-46.662
14	-47.854
15	-47.5189
16	-50.755
17	-65.7411
18	-40.9514
19	-47.9255
20	-52.3527
21	-51.6679
22	-52.613
23	-52.1131
24	-55.6662
25	-54.6624
26	-56.0233
27	-47.4246
28	-53.1152
29	-52.2181
30	-53.5154
31	-50.0796
32	-59.5461
33	-53.6444
34	-62.466
35	-65.7957
36	-57.3401
37	-51.7936
38	-62.6635
39	-41.8723
40	-59.9912
41	-64.0763
42	-61.9003
43	-45.1279
44	-61.552
45	-64.5955
46	-66.542
47	-59.308
48	-65.054
49	-60.6102
50	-71.4671
51	-64.5659
52	-45.0881
53	-53.7689
54	-55.6555
55	-52.0055
56	-52.4903
57	-62.9211
58	-58.3977
59	-69.876
60	-50.4984
61	-59.4983
62	-51.8451
63	-58.1722
64	-54.2264
65	-53.724
66	-65.6391
67	-64.6545
68	-55.9313
69	-47.8338
70	-68.0732
71	-54.6675771429
73	8.2450131675
