frame	deltaG
1	-39.7389
2	-42.3435
3	-37.8709
4	-45.9311
5	-61.4401
6	-51.9948
7	-41.9101
8	-54.5282
9	-43.2531
10	-36.0103
11	-34.5317
12	-48.758
13	-55.4046
14	-46.309
15	-43.5675
16	-54.1788
17	-45.1306
18	-44.8584
19	-51.662
20	-53.6341
21	-51.7711
22	-53.9706
23	-48.1599
24	-59.8677
25	-44.1088
26	-49.7409
27	-52.6325
28	-45.492
29	-44.8685
30	-51.8046
31	-60.2991
32	-62.0188
33	-58.5914
34	-72.0446
35	-57.3335
36	-68.1228
37	-60.9911
38	-57.1036
39	-47.3174
40	-59.3261
41	-60.5056
42	-70.5347
43	-48.6778
44	-65.2712
45	-60.7802
46	-74.3345
47	-63.1279
48	-69.6964
49	-76.0399
50	-72.3771
51	-68.5775
52	-72.408
53	-69.2798
54	-64.8172
55	-57.1846
56	-75.6998
57	-74.0457
58	-58.7464
59	-57.6859
60	-54.1833
61	-50.68
62	-68.8613
63	-61.8722
64	-58.014
65	-57.2269
66	-64.7269
67	-52.0267
68	-52.9727
69	-55.6678
70	-54.7445
71	-56.1341028571
73	10.23489763
