frame	deltaG
1	-54.2095
2	-46.3844
3	-64.9311
4	-59.8574
5	-59.1622
6	-58.4343
7	-61.3508
8	-72.1505
9	-46.0687
10	-58.4386
11	-49.8732
12	-39.0
13	-51.2513
14	-61.4039
15	-43.7716
16	-73.0743
17	-60.2722
18	-56.2974
19	-56.5232
20	-62.538
21	-53.1285
22	-40.1471
23	-64.0603
24	-50.5969
25	-66.2223
26	-57.5537
27	-56.7438
28	-72.5838
29	-56.1955
30	-58.4042
31	-69.9299
32	-56.1556
33	-53.3308
34	-71.2029
35	-51.8659
36	-60.0767
37	-58.9364
38	-58.8283
39	-63.0703
40	-68.8013
41	-52.5598
42	-55.9371
43	-51.6364
44	-52.5245
45	-46.2475
46	-57.3394
47	-57.1873
48	-56.6073
49	-59.539
50	-45.7591
51	-59.1959
52	-49.1752
53	-46.6678
54	-53.8346
55	-36.4037
56	-61.1474
57	-48.7985
58	-52.2623
59	-69.1959
60	-62.2213
61	-52.5591
62	-59.7301
63	-71.4129
64	-64.0363
65	-63.7798
66	-64.0096
67	-64.5358
68	-61.8826
69	-61.4769
70	-60.4861
71	-57.4425142857
73	8.05850705072
