frame	deltaG
1	-50.3484
2	-48.7676
3	-49.8713
4	-33.3854
5	-51.4755
6	-61.9246
7	-50.7872
8	-61.1127
9	-68.5723
10	-51.6085
11	-60.189
12	-68.4172
13	-67.1466
14	-59.1302
15	-62.8346
16	-56.8063
17	-50.5132
18	-45.3113
19	-35.7993
20	-59.7696
21	-55.8467
22	-50.0605
23	-57.138
24	-72.5907
25	-69.5547
26	-64.4842
27	-67.2485
28	-55.3045
29	-65.2482
30	-53.3512
31	-63.7014
32	-62.978
33	-65.1972
34	-77.0221
35	-67.34
36	-65.0169
37	-65.6224
38	-71.7404
39	-72.2032
40	-49.276
41	-51.8978
42	-57.9011
43	-53.1863
44	-55.0593
45	-55.8233
46	-52.2506
47	-46.5716
48	-66.9484
49	-46.1643
50	-65.001
51	-54.9663
52	-62.5238
53	-54.2946
54	-63.3064
55	-60.456
56	-64.8844
57	-57.9907
58	-72.6889
59	-51.4086
60	-70.8884
61	-71.0459
62	-75.4818
63	-56.4988
64	-66.7931
65	-65.1192
66	-78.1468
67	-65.4503
68	-69.0674
69	-64.7893
70	-64.6949
71	-60.0856414286
73	9.17891127159
