frame	deltaG
1	-61.9971
2	-58.4856
3	-54.8665
4	-62.9299
5	-56.7144
6	-57.0076
7	-57.0788
8	-47.029
9	-54.2512
10	-61.2419
11	-54.8533
12	-54.8895
13	-68.3968
14	-61.7621
15	-46.1487
16	-52.0184
17	-70.0664
18	-65.7458
19	-57.261
20	-57.2564
21	-55.5416
22	-67.3038
23	-69.451
24	-60.7597
25	-63.3117
26	-72.5121
27	-58.5154
28	-58.8252
29	-57.5409
30	-71.4574
31	-54.8276
32	-59.0146
33	-63.1926
34	-54.3717
35	-68.2364
36	-47.8953
37	-55.7716
38	-52.921
39	-63.7432
40	-55.1328
41	-60.1922
42	-58.3861
43	-57.9278
44	-61.0349
45	-50.5816
46	-56.2178
47	-51.208
48	-57.684
49	-47.8495
50	-50.9881
51	-64.3603
52	-59.1004
53	-59.104
54	-76.6112
55	-56.8869
56	-51.6167
57	-64.6239
58	-49.5657
59	-61.2575
60	-60.5444
61	-52.6426
62	-58.9892
63	-64.4038
64	-55.615
65	-65.2
66	-59.0737
67	-61.2822
68	-54.4257
69	-60.1741
70	-57.9707
71	-58.7977714286
73	6.2010349403
