frame	deltaG
1	-34.2444
2	-58.0644
3	-46.0035
4	-56.681
5	-60.548
6	-62.8405
7	-54.4543
8	-48.7801
9	-64.4031
10	-61.1888
11	-51.8037
12	-50.9611
13	-46.3778
14	-54.4726
15	-54.9966
16	-52.6428
17	-37.4731
18	-35.7191
19	-47.7719
20	-39.3118
21	-53.76
22	-43.2414
23	-42.7904
24	-39.6989
25	-49.5331
26	-51.6843
27	-47.1057
28	-47.1239
29	-51.8494
30	-49.4537
31	-54.5135
32	-43.4735
33	-48.2111
34	-57.6859
35	-48.0075
36	-56.3501
37	-38.9326
38	-60.0327
39	-60.0802
40	-56.8227
41	-55.9379
42	-47.9771
43	-57.2313
44	-61.6338
45	-52.6333
46	-62.0986
47	-71.3591
48	-57.0629
49	-50.0092
50	-42.0701
51	-51.5249
52	-56.3571
53	-49.7953
54	-45.0498
55	-52.5048
56	-47.4717
57	-52.2048
58	-54.3917
59	-44.0617
60	-50.9529
61	-52.3056
62	-41.4433
63	-42.9427
64	-50.674
65	-49.5652
66	-51.7387
67	-44.6743
68	-57.938
69	-47.9655
70	-50.9582
71	-51.0231814286
73	7.20323623063
